54034,s_303701
54035,s_827748
54036,s_753244
54037,s_160378
54038,s_3797434
54039,s_3442627
54040,s_3800628
54041,s_702819
54042,s_400482
54043,s_1748902
54044,s_9394
54045,s_3713977
54046,s_527641
54047,s_827748
54048,s_3836488
54049,s_1151286
54050,s_3622417
54051,s_2074593
54052,s_470352
54053,s_400935
54054,s_400935
54055,s_400935
54056,s_400935
54057,s_1877554
54058,s_3906934
54059,s_295706
54060,s_2310712
54061,s_788134
54062,s_490281
54063,s_3024639
54064,s_11394
54065,s_394427
54066,s_296080
54067,s_2783591
54068,s_2783591
54069,s_647275
54070,s_77976
54071,s_77976
54072,s_291057
54073,s_3544054
54074,s_3915605
54075,s_393233
54076,s_1872042
54077,s_410668
54078,s_3486505
54079,s_233101
54080,s_2046283
54081,s_391154
54082,s_2329616
54083,s_13177
54084,s_52283
54085,s_416143
54086,s_322127
54087,s_2010946
54088,s_3699
54089,s_250736
54090,s_476377
54091,s_3673062
54092,s_3743209
54093,s_59737
54094,s_408034
54095,s_1174342
54096,s_21219
54097,s_2404
54098,s_809240
54099,s_441353
54100,s_143910
54101,s_512023
54102,s_479405
54103,s_677502
54104,s_405002
54105,s_2836817
54106,s_87573
54107,s_358089
54108,s_1550
54109,s_405224
54110,s_455479
54111,s_510334
54112,s_156588
54113,s_465504
54114,s_1888502
54115,s_1888502
54116,s_410773
54117,s_410773
54118,s_391914
54119,s_61954
54120,s_3079550
54121,s_417391
54122,s_2303129
54123,s_2785606
54124,s_3289456
54125,s_181637
54126,s_181637
54127,s_181637
54128,s_1113752
54129,s_3866543
54130,s_149707
54131,s_2583434
54132,s_394261
54133,s_3990322
54134,s_412164
54135,s_209568
54136,s_211703
54137,s_210852
54138,s_209068
54139,s_212115
54140,s_385222
54141,s_251114
54142,s_385222
54143,s_258203
54144,s_1705946
54145,s_435833
54146,s_1005034
54147,s_3630892
54148,s_1084327
54149,s_370471
54150,s_295093
54151,s_2774043
54152,s_428232
54153,s_411767
54154,s_831
54155,s_583085
54156,s_3313120
54157,s_3313120
54158,s_412444
54159,s_3804087
54160,s_3804087
54161,s_3666994
54162,s_296080
54163,s_2269525
54164,s_675557
54165,s_300083
54166,s_300083
54167,s_3992936
54168,s_11314
54169,s_298440
54170,s_287617
54171,s_497319
54172,s_415178
54173,s_390964
54174,s_390964
54175,s_390964
54176,s_2303143
54177,s_2303143
54178,s_590965
54179,s_3079550
54180,s_48338
54181,s_548599
54182,s_383156
54183,s_471502
54184,s_3821257
54185,s_389749
54186,s_3015499
54187,s_47519
54188,s_394494
54189,s_1089663
54190,s_1089663
54191,s_662601
54192,s_662601
54193,s_1089663
54194,s_729659
54195,s_389402
54196,s_389402
54197,s_389387
54198,s_48293
54199,s_479824
54200,s_423219
54201,s_646953
54202,s_391018
54203,s_383755
54204,s_2032864
54205,s_1888502
54206,s_181637
54207,s_183100
54208,s_395922
54209,s_3521031
54210,s_2528589
54211,s_3369930
54212,s_65837
54213,s_663478
54214,s_400259
54215,s_1320175
54216,s_8203
54217,s_385716
54218,s_3992443
54219,s_9554
54220,s_9554
54221,s_3992443
54222,s_3628861
54223,s_130420
54224,s_591821
54225,s_543611
54226,s_286127
54227,s_161194
54228,s_161194
54229,s_733115
54230,s_508287
54231,s_89288
54232,s_1159397
54233,s_410981
54234,s_780315
54235,s_779325
54236,s_782703
54237,s_3648442
54238,s_781265
54239,s_1369166
54240,s_1381474
54241,s_1146543
54242,s_296179
54243,s_532828
54244,s_1348876
54245,s_3528050
54246,s_410754
54247,s_3423909
54248,s_646199
54249,s_3788705
54250,s_1386414
54251,s_296592
54252,s_296592
54253,s_1226168
54254,s_627691
54255,s_296080
54256,s_649379
54257,s_649379
54258,s_647275
54259,s_648600
54260,s_3452951
54261,s_308284
54262,s_386264
54263,s_374909
54264,s_780
54265,s_1348876
54266,s_444478
54267,s_166522
54268,s_73557
54269,s_2567884
54270,s_1387434
54271,s_292928
54272,s_11905
54273,s_267402
54274,s_257748
54275,s_2678298
54276,s_298283
54277,s_628049
54278,s_450401
54279,s_725518
54280,s_130420
54281,s_14691
54282,s_81630
54283,s_1146543
54284,s_668738
54285,s_3964308
54286,s_2011969
54287,s_802040
54288,s_355842
54289,s_312218
54290,s_392043
54291,s_358502
54292,s_1017
54293,s_1198956
54294,s_436087
54295,s_426141
54296,s_97701
54297,s_593259
54298,s_408414
54299,s_666314
54300,s_2047922
54301,s_701810
54302,s_543988
54303,s_12521
54304,s_451065
54305,s_12521
54306,s_351417
54307,s_351417
54308,s_781563
54309,s_784101
54310,s_657218
54311,s_651065
54312,s_406851
54313,s_404873
54314,s_2887427
54315,s_3727354
54316,s_2329616
54317,s_2329616
54318,s_399156
54319,s_2558629
54320,s_386442
54321,s_461223
54322,s_410720
54323,s_3886848
54324,s_401697
54325,s_561387
54326,s_95903
54327,s_356208
54328,s_2855864
54329,s_3279161
54330,s_3296510
54331,s_3279161
54332,s_3296510
54333,s_1937456
54334,s_3881812
54335,s_3881812
54336,s_1937456
54337,s_1606822
54338,s_3906934
54339,s_376233
54340,s_410668
54341,s_398762
54342,s_400834
54343,s_400834
54344,s_404395
54345,s_428001
54346,s_288430
54347,s_643398
54348,s_2754515
54349,s_3889454
54350,s_3576708
54351,s_3479448
54352,s_823616
54353,s_391258
54354,s_54899
54355,s_54899
54356,s_2200828
54357,s_2200828
54358,s_411767
54359,s_301215
54360,s_288440
54361,s_266124
54362,s_454565
54363,s_43922
54364,s_298312
54365,s_3699611
54366,s_580441
54367,s_873312
54368,s_11343
54369,s_181637
54370,s_431313
54371,s_161194
54372,s_60335
54373,s_208751
54374,s_57280
54375,s_16473
54376,s_329812
54377,s_1703990
54378,s_65376
54379,s_421054
54380,s_750836
54381,s_1842854
54382,s_2703639
54383,s_186761
54384,s_677532
54385,s_681798
54386,s_631987
54387,s_1256610
54388,s_8203
54389,s_47109
54390,s_2956027
54391,s_434289
54392,s_298488
54393,s_486541
54394,s_816804
54395,s_816804
54396,s_816804
54397,s_3320125
54398,s_287617
54399,s_3991935
54400,s_3964277
54401,s_22175
54402,s_781563
54403,s_780123
54404,s_780123
54405,s_267402
54406,s_267504
54407,s_267647
54408,s_3819818
54409,s_3692816
54410,s_143910
54411,s_441353
54412,s_657527
54413,s_760545
54414,s_3637026
54415,s_89166
54416,s_3693641
54417,s_209068
54418,s_87367
54419,s_1118226
54420,s_3980295
54421,s_489221
54422,s_296847
54423,s_3726779
54424,s_819792
54425,s_819792
54426,s_1254143
54427,s_1254143
54428,s_1254143
54429,s_303957
54430,s_1442641
54431,s_578580
54432,s_809736
54433,s_61964
54434,s_2446192
54435,s_3891994
54436,s_143304
54437,s_1063147
54438,s_254361
54439,s_1442641
54440,s_46597
54441,s_80627
54442,s_434414
54443,s_3060024
54444,s_209930
54445,s_1210860
54446,s_426386
54447,s_3795241
54448,s_3795241
54449,s_404919
54450,s_370471
54451,s_469554
54452,s_522026
54453,s_668738
54454,s_364305
54455,s_410754
54456,s_682870
54457,s_386072
54458,s_3026971
54459,s_3751959
54460,s_298440
54461,s_82414
54462,s_399156
54463,s_2678674
54464,s_821170
54465,s_9660
54466,s_182594
54467,s_181895
54468,s_181637
54469,s_143238
54470,s_182262
54471,s_677502
54472,s_439021
54473,s_2648837
54474,s_3850769
54475,s_3836242
54476,s_69510
54477,s_383212
54478,s_13041
54479,s_677502
54480,s_48050
54481,s_77146
54482,s_77146
54483,s_1940531
54484,s_410773
54485,s_317972
54486,s_404395
54487,s_473862
54488,s_69707
54489,s_241687
54490,s_2718160
54491,s_381381
54492,s_1070782
54493,s_11771
54494,s_144803
54495,s_429968
54496,s_400794
54497,s_2303143
54498,s_4244
54499,s_3853328
54500,s_221292
54501,s_2119013
54502,s_282837
54503,s_282837
54504,s_309881
54505,s_3392998
54506,s_3622417
54507,s_3622417
54508,s_3622417
54509,s_3622417
54510,s_161194
54511,s_3831548
54512,s_272961
54513,s_410754
54514,s_464520
54515,s_73787
54516,s_297518
54517,s_486311
54518,s_3990728
54519,s_209930
54520,s_52447
54521,s_2011969
54522,s_2024730
54523,s_2024730
54524,s_529763
54525,s_181214
54526,s_511059
54527,s_515010
54528,s_501724
54529,s_2538319
54530,s_4055245
54531,s_856664
54532,s_534547
54533,s_161220
54534,s_176407
54535,s_4004312
54536,s_3026971
54537,s_3775198
54538,s_3846330
54539,s_1938745
54540,s_452925
54541,s_160952
54542,s_3573884
54543,s_634070
54544,s_3702241
54545,s_48338
54546,s_456
54547,s_143910
54548,s_3402
54549,s_410750
54550,s_321001
54551,s_4024388
54552,s_823616
54553,s_3897386
54554,s_209068
54555,s_909471
54556,s_3295781
54557,s_492645
54558,s_386072
54559,s_423833
54560,s_221456
54561,s_493800
54562,s_322334
54563,s_595077
54564,s_303003
54565,s_49656
54566,s_427911
54567,s_651065
54568,s_2910040
54569,s_394403
54570,s_351883
54571,s_3252205
54572,s_422361
54573,s_3790469
54574,s_2578162
54575,s_2578162
54576,s_441353
54577,s_3737251
54578,s_668738
54579,s_553374
54580,s_62317
54581,s_779325
54582,s_3877397
54583,s_781564
54584,s_457958
54585,s_621759
54586,s_134112
54587,s_3881448
54588,s_3288306
54589,s_531846
54590,s_11805
54591,s_3948517
54592,s_3948517
54593,s_683478
54594,s_399156
54595,s_312218
54596,s_1426508
54597,s_46595
54598,s_48338
54599,s_458435
54600,s_410892
54601,s_522124
54602,s_3124491
54603,s_65714
54604,s_3864827
54605,s_400482
54606,s_22749
54607,s_99933
54608,s_1511587
54609,s_401807
54610,s_2453470
54611,s_221456
54612,s_517764
54613,s_506675
54614,s_203539
54615,s_3776
54616,s_4013154
54617,s_3463190
54618,s_474556
54619,s_3919017
54620,s_501869
54621,s_428232
54622,s_2560572
54623,s_312262
54624,s_48282
54625,s_312262
54626,s_48282
54627,s_351883
54628,s_729
54629,s_3778736
54630,s_3854676
54631,s_1929897
54632,s_295093
54633,s_582682
54634,s_543464
54635,s_532491
54636,s_774954
54637,s_287617
54638,s_2038606
54639,s_217698
54640,s_2703639
54641,s_297641
54642,s_536574
54643,s_49802
54644,s_70737
54645,s_13177
54646,s_904047
54647,s_43807
54648,s_11805
54649,s_53979
54650,s_515753
54651,s_504703
54652,s_3619634
54653,s_3315343
54654,s_2846762
54655,s_678169
54656,s_465899
54657,s_399130
54658,s_484707
54659,s_1126238
54660,s_48338
54661,s_436858
54662,s_489221
54663,s_400605
54664,s_3693641
54665,s_3100504
54666,s_416057
54667,s_443236
54668,s_3951721
54669,s_466036
54670,s_925386
54671,s_411105
54672,s_402935
54673,s_411105
54674,s_402935
54675,s_411105
54676,s_327155
54677,s_7986
54678,s_3869228
54679,s_428601
54680,s_4006799
54681,s_597034
54682,s_597034
54683,s_769239
