33614,s_391018
33615,s_3816514
33616,s_98728
33617,s_12697
33618,s_433721
33619,s_2601781
33620,s_475918
33621,s_2910011
33622,s_78069
33623,s_2810066
33624,s_73557
33625,s_4154
33626,s_2098097
33627,s_2098097
33628,s_384888
33629,s_2283711
33630,s_346914
33631,s_3091323
33632,s_3804087
33633,s_752687
33634,s_356208
33635,s_251114
33636,s_1670186
33637,s_166625
33638,s_1126255
33639,s_2436176
33640,s_1054849
33641,s_383937
33642,s_478478
33643,s_2703639
33644,s_166522
33645,s_166522
33646,s_166522
33647,s_410080
33648,s_136741
33649,s_504703
33650,s_3997580
33651,s_3566050
33652,s_541078
33653,s_134112
33654,s_394573
33655,s_440043
33656,s_2963528
33657,s_3881490
33658,s_3881490
33659,s_451175
33660,s_4000963
33661,s_311240
33662,s_311240
33663,s_567108
33664,s_17870
33665,s_3286678
33666,s_412164
33667,s_97407
33668,s_87573
33669,s_3858056
33670,s_3858056
33671,s_3858056
33672,s_2134581
33673,s_2404
33674,s_3846330
33675,s_359178
33676,s_510334
33677,s_3947040
33678,s_538680
33679,s_295093
33680,s_3360283
33681,s_565673
33682,s_69091
33683,s_434585
33684,s_410773
33685,s_293704
33686,s_57676
33687,s_3459484
33688,s_3459484
33689,s_3459484
33690,s_70487
33691,s_531846
33692,s_376770
33693,s_250851
33694,s_3881448
33695,s_2588
33696,s_2588
33697,s_3764292
33698,s_575473
33699,s_3024241
33700,s_3912689
33701,s_1190792
33702,s_60297
33703,s_4009954
33704,s_14691
33705,s_396753
33706,s_388471
33707,s_266410
33708,s_12081
33709,s_390973
33710,s_181488
33711,s_298371
33712,s_3930148
33713,s_3930148
33714,s_3930148
33715,s_43915
33716,s_3937854
33717,s_305973
33718,s_512023
33719,s_3035417
33720,s_3873796
33721,s_432784
33722,s_456571
33723,s_520370
33724,s_4386
33725,s_3846218
33726,s_3366580
33727,s_478478
33728,s_2303129
33729,s_287617
33730,s_15148
33731,s_3315343
33732,s_363090
33733,s_410080
33734,s_313770
33735,s_12711
33736,s_2075854
33737,s_1222901
33738,s_1364182
33739,s_410500
33740,s_420512
33741,s_296080
33742,s_441986
33743,s_143142
33744,s_448135
33745,s_1254143
33746,s_3694573
33747,s_3894711
33748,s_635371
33749,s_2702681
33750,s_750461
33751,s_389387
33752,s_3776
33753,s_3654809
33754,s_410433
33755,s_256556
33756,s_3389951
33757,s_399130
33758,s_756493
33759,s_44395
33760,s_591653
33761,s_411043
33762,s_293031
33763,s_3451608
33764,s_80866
33765,s_3990038
33766,s_288440
33767,s_743260
33768,s_360270
33769,s_149642
33770,s_850768
33771,s_149642
33772,s_850768
33773,s_1076462
33774,s_3574314
33775,s_1115648
33776,s_2615253
33777,s_479405
33778,s_479405
33779,s_66534
33780,s_4394
33781,s_386209
33782,s_431658
33783,s_431658
33784,s_1167777
33785,s_297385
33786,s_71488
33787,s_386088
33788,s_3688679
33789,s_42867
33790,s_3555397
33791,s_479405
33792,s_479405
33793,s_479405
33794,s_1198312
33795,s_3894711
33796,s_541939
33797,s_411105
33798,s_8203
33799,s_462078
33800,s_3425100
33801,s_2075904
33802,s_642947
33803,s_642947
33804,s_529219
33805,s_3806668
33806,s_780123
33807,s_781563
33808,s_773513
33809,s_481494
33810,s_13222
33811,s_65837
33812,s_61941
33813,s_389138
33814,s_98728
