420001,s_2453470
420002,s_8203
420003,s_162065
420004,s_162065
420005,s_211703
420006,s_9147
420007,s_1164115
420008,s_4943
420009,s_149642
420010,s_62317
420011,s_62317
420012,s_632002
420013,s_3047929
420014,s_72830
420015,s_8470
420016,s_504703
420017,s_3844751
420018,s_287617
420019,s_392099
420020,s_1488204
420021,s_1094944
420022,s_631987
420023,s_240662
420024,s_240662
420025,s_45807
420026,s_603620
420027,s_82447
420028,s_7739
420029,s_358841
420030,s_437604
420031,s_529219
420032,s_2699990
420033,s_2074593
420034,s_3702241
420035,s_8287
420036,s_410750
420037,s_410750
420038,s_2049760
420039,s_322025
420040,s_543464
420041,s_548921
420042,s_390659
420043,s_628407
420044,s_389561
420045,s_389561
420046,s_434414
420047,s_631987
420048,s_493201
420049,s_11587
420050,s_80412
420051,s_1213580
420052,s_2843399
420053,s_432426
420054,s_3873266
420055,s_46595
420056,s_376233
420057,s_478478
420058,s_3735661
420059,s_3349934
420060,s_1629165
420061,s_548917
420062,s_13967
420063,s_3492529
420064,s_13967
420065,s_3492529
420066,s_417440
420067,s_877825
420068,s_3998595
420069,s_2613979
420070,s_505087
420071,s_684547
420072,s_697546
420073,s_11618
420074,s_3075687
420075,s_408779
420076,s_408779
420077,s_160207
420078,s_160207
420079,s_3421010
420080,s_1259378
420081,s_1259378
420082,s_702819
420083,s_207530
420084,s_644307
420085,s_644307
420086,s_644307
420087,s_186565
420088,s_763926
420089,s_3091323
420090,s_12258
420091,s_3699
420092,s_394261
420093,s_411043
420094,s_548921
420095,s_2802664
420096,s_301215
420097,s_300541
420098,s_426141
420099,s_1470742
420100,s_2737542
420101,s_2029893
420102,s_1885581
420103,s_383755
420104,s_383755
420105,s_383755
420106,s_1236260
420107,s_3360283
420108,s_46595
420109,s_1185594
420110,s_1185594
420111,s_1185594
420112,s_1185594
420113,s_556440
420114,s_82462
420115,s_984707
420116,s_3999835
420117,s_3490166
420118,s_529854
420119,s_822868
420120,s_358841
420121,s_382369
420122,s_2180991
420123,s_1379641
420124,s_3990844
420125,s_426248
420126,s_149642
420127,s_149642
420128,s_496
420129,s_3857737
420130,s_431044
420131,s_3418809
420132,s_431349
420133,s_512023
420134,s_411043
420135,s_411043
420136,s_3622925
420137,s_46479
420138,s_660788
420139,s_356020
420140,s_3582651
420141,s_389387
420142,s_364305
420143,s_3121335
420144,s_3858056
420145,s_440043
420146,s_3474
420147,s_2893943
420148,s_457934
420149,s_752541
420150,s_48338
420151,s_42867
420152,s_3987223
420153,s_428193
420154,s_485144
420155,s_485144
420156,s_395922
420157,s_676682
420158,s_298371
420159,s_1199884
420160,s_1199884
420161,s_3126052
420162,s_187553
420163,s_62317
420164,s_366798
420165,s_3469334
420166,s_3900820
420167,s_221292
420168,s_221292
420169,s_567017
420170,s_915826
420171,s_364305
420172,s_364305
420173,s_364305
420174,s_363090
420175,s_3423909
420176,s_13177
420177,s_21927
420178,s_3609851
420179,s_9147
420180,s_2931513
420181,s_3778403
420182,s_3778403
420183,s_3778403
420184,s_3479448
420185,s_143304
420186,s_532491
420187,s_809240
420188,s_576377
420189,s_376233
420190,s_517027
420191,s_757418
420192,s_643862
420193,s_1203918
420194,s_10269
420195,s_507919
420196,s_3784764
420197,s_250613
420198,s_421054
420199,s_3930621
420200,s_3930621
420201,s_512627
420202,s_279544
420203,s_3906934
420204,s_433337
420205,s_2074876
420206,s_685058
420207,s_290240
420208,s_1065347
420209,s_3339786
420210,s_393316
420211,s_510668
420212,s_3068188
420213,s_496320
420214,s_3126052
420215,s_3773222
420216,s_303957
420217,s_1191231
420218,s_2047922
420219,s_8287
420220,s_295706
420221,s_552605
420222,s_411043
420223,s_411043
420224,s_3349362
420225,s_479405
420226,s_479405
420227,s_9554
420228,s_9554
420229,s_1752364
420230,s_3873266
420231,s_301215
420232,s_411093
420233,s_12697
420234,s_12697
420235,s_382211
420236,s_3247524
420237,s_520795
420238,s_2796281
420239,s_2796281
420240,s_466036
420241,s_164328
420242,s_735651
420243,s_199990
420244,s_202202
420245,s_228704
420246,s_533970
420247,s_69091
420248,s_1198312
420249,s_3903347
420250,s_750380
420251,s_445798
420252,s_3028345
420253,s_84945
420254,s_856777
420255,s_265785
420256,s_267402
420257,s_697546
420258,s_3026971
420259,s_4106
420260,s_3707530
420261,s_540782
420262,s_181895
420263,s_839278
420264,s_41228
420265,s_7890
420266,s_7890
420267,s_11364
420268,s_410668
420269,s_3962899
420270,s_81085
420271,s_416916
420272,s_372
420273,s_209569
420274,s_211703
420275,s_3012238
420276,s_433280
420277,s_386174
420278,s_3811623
420279,s_1434386
420280,s_43493
420281,s_553493
420282,s_410720
420283,s_93119
420284,s_3012238
420285,s_1463608
420286,s_1463608
420287,s_3942942
420288,s_1161707
420289,s_479405
420290,s_460331
420291,s_3582008
420292,s_3454728
420293,s_413878
420294,s_413878
420295,s_12670
420296,s_12670
420297,s_525396
420298,s_1888502
420299,s_3751959
420300,s_1122791
420301,s_529219
420302,s_13425
420303,s_4033692
420304,s_264980
420305,s_249396
420306,s_2664420
420307,s_292455
420308,s_292455
420309,s_3786884
420310,s_533970
420311,s_1103875
420312,s_408779
420313,s_3739954
420314,s_4004913
420315,s_2931513
420316,s_11394
420317,s_213191
420318,s_70487
420319,s_410750
420320,s_12015
420321,s_160207
420322,s_421054
420323,s_13177
420324,s_3814796
420325,s_3814796
420326,s_3778736
420327,s_412203
420328,s_45172
420329,s_3338614
420330,s_3759545
420331,s_3658709
420332,s_173523
420333,s_413878
420334,s_440043
420335,s_3991935
420336,s_3991935
420337,s_296179
420338,s_22175
420339,s_3964277
420340,s_3964277
420341,s_3558111
420342,s_3556431
420343,s_3630892
420344,s_32485
420345,s_417478
420346,s_181637
420347,s_181637
420348,s_1188731
420349,s_3622164
420350,s_3683488
420351,s_3997599
420352,s_205205
420353,s_809736
420354,s_452242
420355,s_452242
420356,s_479405
420357,s_692501
420358,s_351417
420359,s_2391477
420360,s_3943893
420361,s_2691361
420362,s_209068
420363,s_211290
420364,s_211438
420365,s_390659
420366,s_351883
420367,s_389561
420368,s_211742
420369,s_930339
420370,s_364305
420371,s_364305
420372,s_431919
420373,s_644511
420374,s_60681
420375,s_2167136
420376,s_20409
420377,s_364305
420378,s_2136660
420379,s_3727061
420380,s_752133
420381,s_363630
420382,s_408779
420383,s_252207
420384,s_3401
420385,s_388736
420386,s_295093
420387,s_295093
420388,s_3015499
420389,s_299856
420390,s_181637
420391,s_181637
420392,s_450423
420393,s_321721
420394,s_37362
420395,s_143259
420396,s_3587253
420397,s_308381
420398,s_352300
420399,s_713753
420400,s_2939231
420401,s_3882031
420402,s_128741
420403,s_386878
420404,s_479405
420405,s_3558937
420406,s_3558937
420407,s_1746584
420408,s_757418
420409,s_410668
420410,s_1807029
420411,s_2136660
420412,s_81630
420413,s_411668
420414,s_411668
420415,s_2750561
420416,s_3473804
420417,s_3262126
420418,s_3481263
420419,s_3482211
420420,s_9899
420421,s_3989910
420422,s_435256
420423,s_411087
420424,s_223664
420425,s_403414
420426,s_389866
420427,s_592471
420428,s_3012238
420429,s_683671
420430,s_749248
420431,s_3320125
420432,s_73852
420433,s_11394
420434,s_11394
420435,s_3846532
420436,s_3726779
420437,s_2939231
420438,s_444998
420439,s_490279
420440,s_470352
420441,s_47911
420442,s_497319
420443,s_410750
420444,s_391154
420445,s_3991821
420446,s_3969994
420447,s_211438
420448,s_209568
420449,s_211290
420450,s_1387434
420451,s_456703
420452,s_639337
420453,s_735905
420454,s_4006108
420455,s_12797
420456,s_1094909
420457,s_177140
420458,s_10400
420459,s_288430
420460,s_938918
420461,s_3902317
420462,s_530606
420463,s_44395
420464,s_621759
420465,s_53979
420466,s_678169
420467,s_3791472
420468,s_395598
420469,s_3954198
420470,s_443236
420471,s_3360267
420472,s_3360267
420473,s_386382
420474,s_411668
420475,s_411668
420476,s_411668
420477,s_411668
420478,s_408448
420479,s_3465397
420480,s_395679
420481,s_724944
420482,s_738189
420483,s_505067
420484,s_1375126
420485,s_1376470
420486,s_562490
420487,s_562490
420488,s_240662
420489,s_2448625
420490,s_2448625
420491,s_211290
420492,s_7890
420493,s_535746
420494,s_3697881
420495,s_3697881
420496,s_869267
420497,s_1900772
420498,s_149642
420499,s_149642
420500,s_400834
420501,s_175003
420502,s_81630
420503,s_81630
420504,s_490562
420505,s_3339786
420506,s_1422187
420507,s_410720
420508,s_351443
420509,s_130420
420510,s_130420
420511,s_45040
420512,s_3693729
420513,s_3693729
420514,s_3693729
420515,s_413723
420516,s_536573
420517,s_3900820
420518,s_644307
420519,s_552265
420520,s_1496243
420521,s_1334527
420522,s_3951721
420523,s_195538
420524,s_1273818
420525,s_2634654
420526,s_3819818
420527,s_3854676
420528,s_121371
420529,s_2808119
420530,s_2808119
420531,s_43301
420532,s_45066
420533,s_615439
420534,s_543988
420535,s_2743843
420536,s_433280
420537,s_1914060
420538,s_132108
420539,s_3491319
420540,s_648391
420541,s_513238
420542,s_3739954
420543,s_488888
420544,s_563073
420545,s_296677
420546,s_435304
420547,s_350316
420548,s_350316
420549,s_350316
420550,s_296179
420551,s_538135
420552,s_160952
420553,s_160952
420554,s_3972023
420555,s_395648
420556,s_395648
420557,s_3646758
420558,s_3762222
420559,s_3991850
420560,s_2404619
420561,s_873312
420562,s_81630
420563,s_3738158
420564,s_10425
420565,s_47545
420566,s_580809
420567,s_2200828
420568,s_2784191
420569,s_46595
420570,s_364305
420571,s_3740483
420572,s_69656
420573,s_67051
420574,s_439021
420575,s_702819
420576,s_4055245
420577,s_3886210
420578,s_3469334
420579,s_73363
420580,s_3278
420581,s_3278
420582,s_1198312
420583,s_12035
420584,s_298212
420585,s_515753
420586,s_3812235
420587,s_3812235
420588,s_422335
420589,s_376593
420590,s_176656
420591,s_1164115
420592,s_374909
420593,s_152013
420594,s_1426013
420595,s_931177
420596,s_421054
420597,s_235880
420598,s_646764
420599,s_646764
420600,s_646764
420601,s_3048518
420602,s_512023
420603,s_43301
420604,s_1940563
420605,s_413723
420606,s_421054
420607,s_1387434
420608,s_491236
420609,s_531846
420610,s_3440701
420611,s_1191698
420612,s_381583
420613,s_383937
420614,s_296080
420615,s_494879
420616,s_427603
420617,s_396464
420618,s_869267
420619,s_410784
420620,s_930339
420621,s_210852
420622,s_290240
420623,s_3972023
420624,s_1023891
420625,s_251078
420626,s_889883
420627,s_1094241
420628,s_467085
420629,s_288440
420630,s_288440
420631,s_2699990
420632,s_2699990
420633,s_2699990
420634,s_2145472
420635,s_432426
420636,s_398343
420637,s_298997
420638,s_649901
420639,s_649901
420640,s_47211
420641,s_3992475
420642,s_288356
420643,s_556040
420644,s_146040
420645,s_528742
420646,s_1215323
420647,s_864831
420648,s_473097
420649,s_410668
420650,s_852693
420651,s_852693
420652,s_852693
420653,s_42867
420654,s_2705683
420655,s_647275
420656,s_405002
420657,s_166522
420658,s_3622929
420659,s_4009954
420660,s_3658709
420661,s_143304
420662,s_12558
