33619 0:-999 419:-82 864:-83 1177:-86 1237:-84 3770:-84 4062:-89 4091:-77 4281:-85 4346:-82 4409:-86 4591:-999
118752 0:-999 389:-82 975:-70 1786:-58 2545:-80 2611:-59 2939:-74 3214:-52 4313:-83 4405:-57 4591:-999
118753 0:-999 389:-68 975:-63 1786:-53 2545:-67 2611:-80 2939:-80 3214:-76 4313:-77 4405:-59 4591:-999
118754 0:-999 389:-73 975:-58 1786:-35 2531:-76 2545:-86 2611:-61 2939:-77 3214:-62 4313:-84 4405:-54 4591:-999
54104 0:-999 74:-66 131:-71 185:-65 419:-77 2554:-63 3770:-66 3949:-73 4091:-69 4281:-60 4430:-69 4591:-999
219674 0:-999 79:-56 364:-67 378:-84 796:-72 2168:-85 2337:-56 2410:-81 2886:-50 3131:-87 4009:-48 4591:-999
219675 0:-999 299:-70 571:-50 1093:-65 3052:-53 3476:-64 3551:-74 3872:-71 4591:-999
33694 0:-999 749:-85 857:-52 975:-80 1058:-82 2490:-83 2533:-58 2593:-51 2810:-78 3277:-86 4337:-59 4591:-999
33716 0:-999 145:-86 748:-99 1315:-84 2211:-58 2495:-86 2503:-96 3338:-82 3364:-60 4165:-81 4196:-85 4591:-999
54153 0:-999 2:-74 266:-73 987:-42 1007:-44 1939:-68 2921:-69 3598:-68 3830:-66 3904:-57 4591:-999
219724 0:-999 21:-64 571:-44 823:-77 885:-74 3052:-72 3061:-69 3476:-70 3673:-91 4067:-69 4515:-90 4591:-999
219726 0:-999 39:-70 389:-89 834:-46 975:-83 1343:-83 1485:-83 1771:-86 2404:-69 2810:-90 3391:-74 4591:-999
33779 0:-999 386:-40 900:-78 1055:-70 2467:-44 2524:-67 2689:-81 3805:-50 4275:-82 4469:-52 4591:-999
118926 0:-999 419:-86 982:-78 1056:-86 1177:-85 1279:-93 1338:-88 4062:-95 4091:-82 4346:-64 4409:-87 4591:-999
118955 0:-999 46:-50 266:-67 420:-70 987:-40 1007:-40 1249:-79 2921:-70 2944:-75 3598:-67 3904:-58 4591:-999
219836 0:-999 92:-73 1623:-75 1737:-89 1830:-73 2191:-79 2232:-91 2279:-74 2327:-62 3010:-73 3892:-79 4591:-999
54358 0:-999 497:-56 1283:-61 4591:-999
219925 0:-999 249:-83 343:-26 769:-84 1572:-66 1861:-86 1933:-87 2159:-51 2437:-70 4591:-999
219969 0:-999 46:-52 406:-90 420:-75 987:-52 1007:-33 1249:-82 1283:-95 1945:-72 2944:-64 3830:-63 4591:-999
219970 0:-999 46:-52 266:-66 420:-72 497:-66 1007:-49 1028:-82 1053:-89 1249:-64 3135:-78 3598:-77 4591:-999
219971 0:-999 46:-57 266:-68 420:-78 855:-91 987:-55 1007:-44 1547:-69 3135:-73 4535:-80 4591:-999
219972 0:-999 2:-65 46:-55 987:-56 1007:-41 1249:-71 1260:-86 1700:-72 3598:-70 4007:-86 4591:-999
219973 0:-999 46:-50 406:-93 420:-64 987:-58 1007:-43 1028:-87 1249:-73 1929:-89 3135:-79 4468:-90 4591:-999
219974 0:-999 2:-67 46:-51 418:-89 987:-45 1007:-42 1028:-90 1249:-78 3135:-88 3598:-69 4468:-94 4591:-999
219975 0:-999 46:-57 1007:-45 1249:-82 2921:-73 2944:-66 3240:-82 3598:-70 3830:-65 3904:-64 4591:-999
219976 0:-999 46:-52 441:-93 987:-58 1007:-36 1249:-79 1929:-87 3135:-74 3273:-92 3292:-94 4468:-90 4591:-999
219977 0:-999 80:-88 1028:-88 1422:-82 2921:-75 3190:-89 3290:-72 3598:-75 3904:-60 3978:-91 4591:-999
219978 0:-999 46:-58 855:-87 1007:-44 1249:-72 3135:-72 3273:-91 3904:-70 4591:-999
219979 0:-999 2:-59 46:-52 441:-94 1007:-43 1028:-76 1249:-72 1929:-90 3904:-69 4547:-63 4591:-999
219980 0:-999 46:-58 1929:-88 2944:-82 3830:-82 4591:-999
