118839 0:-999 158:-83 722:-82 849:-75 1004:-54 1147:-73 1373:-66 1430:-78 1459:-54 1494:-72 1664:-43 2114:-999
118860 0:-999 113:-78 222:-88 774:-40 883:-88 1108:-86 1666:-62 1915:-89 1929:-83 1985:-86 2106:-48 2114:-999
54185 0:-999 90:-63 277:-81 472:-63 1032:-54 1336:-31 1401:-69 1487:-87 1618:-69 1839:-31 1861:-86 2114:-999
219898 0:-999 262:-52 611:-81 920:-53 921:-81 1050:-56 1124:-43 1437:-58 2114:-999
54349 0:-999 499:-81 616:-68 793:-87 1034:-87 1372:-52 1442:-42 1460:-87 1499:-79 1552:-63 1607:-55 2114:-999
119202 0:-999 25:-37 330:-88 1302:-49 1386:-54 1672:-54 1782:-85 1786:-83 1916:-70 1925:-44 2037:-92 2114:-999
119203 0:-999 25:-42 618:-74 1302:-48 1386:-50 1616:-75 1672:-50 1786:-89 1848:-75 1925:-49 2073:-72 2114:-999
119204 0:-999 17:-81 25:-39 435:-84 1302:-48 1386:-52 1616:-64 1672:-51 1848:-72 1965:-84 2073:-64 2114:-999
119205 0:-999 25:-42 788:-53 1302:-42 1386:-54 1616:-61 1672:-53 1848:-74 1916:-65 1925:-41 2073:-68 2114:-999
54537 0:-999 91:-76 194:-81 248:-83 313:-81 669:-84 735:-69 1045:-82 1105:-68 1190:-59 1938:-70 2114:-999
54572 0:-999 162:-55 202:-18 263:-39 832:-76 973:-72 1157:-84 1288:-62 1683:-74 1779:-75 2009:-54 2114:-999
34191 0:-999 132:-73 736:-77 759:-80 801:-44 982:-35 998:-80 1298:-56 1373:-77 1700:-83 2033:-65 2114:-999
119399 0:-999 809:-86 1246:-80 2114:-999
220302 0:-999 134:-72 242:-46 305:-74 612:-88 935:-46 1205:-70 1229:-80 1662:-52 1966:-45 2068:-78 2114:-999
54911 0:-999 313:-83 736:-70 927:-81 1004:-50 1430:-79 1459:-47 1465:-77 1494:-63 1664:-49 1794:-78 2114:-999
54912 0:-999 392:-78 736:-76 1004:-55 1147:-76 1430:-78 1459:-39 1494:-56 1506:-78 1664:-31 2114:-999
34543 0:-999 350:-78 365:-79 736:-75 1004:-66 1147:-82 1373:-72 1436:-84 1664:-40 1705:-82 1824:-79 2114:-999
119651 0:-999 392:-81 736:-81 1004:-55 1147:-80 1206:-86 1373:-79 1506:-80 1664:-39 1699:-70 1861:-87 2114:-999
