118869 0:-999 136:-49 544:-60 680:-71 1046:-81 1177:-80 1381:-70 1688:-74 1804:-37 2258:-70 2408:-49 2582:-999
33878 0:-999 523:-58 1227:-59 1242:-59 1249:-62 1420:-72 1438:-67 1486:-86 1547:-59 1643:-71 2582:-999
119062 0:-999 161:-69 450:-34 631:-92 1110:-70 1268:-91 1571:-85 1702:-70 2461:-71 2582:-999
119063 0:-999 350:-68 450:-42 793:-71 825:-63 982:-85 1110:-66 1268:-53 1571:-85 1687:-75 2147:-71 2582:-999
119064 0:-999 450:-36 825:-82 1110:-83 1268:-41 1571:-88 1824:-89 2024:-82 2080:-91 2130:-89 2293:-91 2582:-999
119065 0:-999 161:-70 450:-40 825:-68 1110:-66 1268:-36 1571:-85 1824:-86 1853:-73 2130:-87 2147:-68 2582:-999
220016 0:-999 161:-62 263:-71 708:-73 825:-62 1605:-74 1702:-68 1784:-70 1827:-48 1853:-39 2293:-46 2582:-999
220017 0:-999 104:-68 147:-69 161:-23 263:-29 825:-68 1702:-70 1853:-74 2424:-59 2435:-74 2456:-68 2582:-999
220018 0:-999 104:-68 147:-69 161:-23 263:-29 825:-68 1702:-70 1853:-74 2424:-59 2435:-74 2456:-68 2582:-999
220019 0:-999 161:-62 263:-71 708:-73 825:-62 1605:-74 1702:-68 1784:-70 1827:-48 1853:-39 2293:-46 2582:-999
220052 0:-999 4:-74 119:-83 457:-66 601:-70 821:-70 1158:-89 1380:-83 1917:-75 2018:-90 2036:-57 2582:-999
54489 0:-999 286:-84 457:-68 695:-79 709:-79 821:-76 1380:-72 2018:-85 2036:-52 2424:-80 2582:-999
220095 0:-999 475:-54 716:-54 1219:-69 1778:-48 1869:-66 1913:-71 2221:-83 2250:-82 2496:-65 2552:-64 2582:-999
54534 0:-999 313:-91 450:-66 631:-84 825:-69 1680:-91 1789:-90 1903:-64 2158:-90 2273:-62 2424:-77 2582:-999
220199 0:-999 619:-56 785:-63 809:-66 1352:-48 1672:-50 1990:-48 2333:-80 2443:-79 2470:-85 2530:-75 2582:-999
119443 0:-999 834:-80 1108:-53 1897:-30 1957:-81 2582:-999
54790 0:-999 136:-38 455:-46 714:-82 898:-70 1012:-69 1221:-55 1742:-88 1804:-37 2258:-74 2408:-35 2582:-999
54801 0:-999 169:-44 286:-76 293:-47 906:-80 914:-40 1226:-46 1353:-44 1537:-42 1962:-70 2582:-999
54923 0:-999 475:-72 698:-72 716:-72 977:-67 1620:-66 1778:-48 1869:-78 2221:-81 2541:-75 2552:-61 2582:-999
55125 0:-999 586:-63 862:-54 1141:-50 1242:-55 1420:-40 1438:-46 1554:-42 1582:-46 1708:-42 2210:-68 2582:-999
55138 0:-999 120:-71 161:-72 631:-87 834:-71 976:-77 1902:-83 2080:-68 2281:-65 2323:-71 2456:-68 2582:-999
55139 0:-999 42:-67 695:-44 709:-43 749:-66 823:-67 1461:-61 1529:-76 1902:-70 2080:-71 2281:-79 2582:-999
55140 0:-999 161:-68 350:-74 692:-57 825:-70 1110:-71 1200:-73 1571:-78 1702:-74 1824:-76 2273:-62 2582:-999
119926 0:-999 455:-65 544:-57 575:-83 658:-89 898:-73 1012:-45 1221:-29 1590:-69 1688:-74 1762:-86 2582:-999
55348 0:-999 197:-55 747:-43 1224:-60 1477:-52 1499:-64 1617:-58 1985:-52 2108:-62 2211:-71 2301:-45 2582:-999
220917 0:-999 348:-61 747:-63 1224:-47 1349:-75 1394:-58 1499:-58 2211:-43 2301:-42 2342:-60 2582:-999
220963 0:-999 455:-35 544:-52 828:-74 898:-65 1012:-67 1221:-65 1381:-74 1804:-35 2258:-73 2582:-999
