33622 0:-999 285:-53 1968:-72 2196:-54 3061:-35 3287:-64 4936:-61 5100:-57 5983:-67 6143:-51 7585:-79 7851:-999
54080 0:-999 921:-52 3361:-75 3766:-77 5934:-80 6691:-79 7579:-74 7851:-999
118796 0:-999 2156:-59 4688:-55 5160:-69 6549:-64 7284:-65 7544:-63 7577:-72 7789:-64 7851:-999
118827 0:-999 498:-58 2189:-42 2392:-50 5198:-57 5407:-71 6275:-66 6328:-51 6829:-66 7178:-69 7851:-999
33709 0:-999 4179:-62 5726:-76 7851:-999
219695 0:-999 143:-74 396:-54 732:-59 1276:-81 2617:-53 2937:-72 3135:-79 5009:-64 5443:-78 7851:-999
219696 0:-999 311:-66 1572:-85 2596:-69 3062:-84 3443:-85 3723:-85 4691:-43 6777:-71 7564:-59 7631:-49 7851:-999
33827 0:-999 1716:-74 2818:-75 2839:-71 3061:-67 3642:-49 3798:-45 4286:-82 6236:-72 6558:-67 7274:-71 7851:-999
33828 0:-999 1275:-85 1716:-78 1738:-82 2839:-59 2929:-71 3061:-89 3642:-66 3798:-74 6236:-67 6558:-63 7851:-999
33829 0:-999 1275:-85 1716:-78 1738:-82 2839:-59 2929:-71 3061:-89 3642:-66 3798:-74 6236:-67 6558:-63 7851:-999
33830 0:-999 1716:-74 2818:-75 2839:-71 3061:-67 3642:-49 3798:-45 4286:-82 6236:-72 6558:-67 7274:-71 7851:-999
54253 0:-999 2596:-58 2723:-34 3291:-69 3357:-65 4691:-54 4709:-58 5578:-68 6457:-59 6777:-71 7225:-81 7851:-999
118946 0:-999 647:-71 1137:-69 1679:-78 1818:-80 3778:-42 4712:-64 5779:-76 6056:-76 6480:-64 6879:-42 7851:-999
33844 0:-999 755:-58 2096:-48 2426:-60 2580:-66 3749:-60 4953:-75 5293:-50 5733:-64 6351:-68 6594:-43 7851:-999
54270 0:-999 207:-48 396:-50 2617:-59 2707:-62 4321:-48 5222:-75 5410:-60 5807:-48 6222:-55 7851:-999
118980 0:-999 2143:-54 2458:-53 2596:-70 2723:-54 3291:-75 4691:-61 4709:-53 6457:-68 6777:-41 7225:-62 7851:-999
219859 0:-999 311:-72 2723:-74 3079:-57 4691:-65 5064:-57 6777:-62 7225:-64 7546:-85 7564:-88 7631:-68 7851:-999
33887 0:-999 1694:-72 1714:-62 1860:-70 2401:-44 3304:-74 3748:-75 3914:-68 6670:-66 6721:-46 7342:-61 7851:-999
33888 0:-999 39:-76 56:-65 1926:-79 3261:-66 3464:-66 3693:-78 5570:-65 6927:-60 7059:-79 7851:-999
33889 0:-999 103:-53 305:-78 604:-55 2096:-80 2319:-55 2426:-81 4171:-90 5733:-59 6092:-48 6351:-70 7851:-999
119006 0:-999 491:-70 1716:-71 2800:-84 2818:-76 2839:-70 2929:-63 3798:-46 6134:-85 6236:-71 6558:-78 7851:-999
219899 0:-999 962:-49 2309:-67 2642:-50 3062:-53 3443:-67 3723:-53 4070:-48 6206:-92 6785:-59 6909:-84 7851:-999
219989 0:-999 431:-74 2426:-80 3065:-76 3720:-53 3753:-78 5407:-63 5657:-64 5761:-46 5840:-55 7178:-48 7851:-999
219998 0:-999 402:-55 428:-88 615:-89 4025:-43 4261:-69 5650:-61 5709:-56 6296:-55 6343:-64 7851:-999
34045 0:-999 1033:-81 1842:-89 2609:-38 3240:-36 3482:-81 4171:-76 6092:-86 6567:-80 6626:-92 7851:-999
34046 0:-999 402:-52 2053:-80 3422:-78 4025:-75 4953:-89 5650:-51 5709:-52 5950:-78 6296:-47 7385:-81 7851:-999
34048 0:-999 207:-53 396:-55 2617:-68 2937:-73 4321:-53 5410:-68 5807:-43 6222:-61 7640:-65 7851:-999
