118743 0:-999 588:-85 611:-75 735:-81 1933:-80 2417:-79 2441:-77 3063:-80 3462:-88 3557:-68 4337:-72 4542:-999
33624 0:-999 196:-70 1098:-81 2347:-74 2886:-46 3133:-79 3535:-87 3685:-63 4039:-76 4542:-999
33625 0:-999 1098:-79 1171:-66 1640:-80 1685:-46 1934:-71 2496:-55 3634:-92 3939:-75 4039:-72 4352:-74 4542:-999
54077 0:-999 753:-65 788:-52 801:-58 975:-88 2017:-87 2154:-87 2348:-54 2603:-87 2670:-56 3440:-64 4542:-999
33647 0:-999 9:-87 771:-85 1935:-84 2309:-76 2555:-84 2957:-46 3170:-87 3421:-82 3745:-86 4137:-77 4542:-999
118802 0:-999 356:-67 446:-76 525:-77 535:-77 1482:-75 1881:-77 3026:-81 3186:-81 3311:-49 4488:-79 4542:-999
118803 0:-999 336:-64 539:-60 806:-39 2892:-72 3066:-84 3242:-78 3370:-78 4388:-73 4443:-76 4542:-999
118804 0:-999 185:-57 861:-81 1403:-46 1879:-55 1994:-77 2480:-75 2669:-83 3139:-77 3586:-79 3772:-66 4542:-999
118814 0:-999 351:-74 624:-82 753:-64 788:-51 801:-46 2283:-79 2348:-60 2670:-69 3440:-57 4444:-70 4542:-999
33720 0:-999 6:-49 1026:-79 1165:-78 1444:-72 1705:-77 1723:-83 1914:-58 2578:-76 3956:-68 3999:-82 4542:-999
33733 0:-999 9:-66 771:-80 896:-82 1935:-87 2309:-63 2555:-79 2957:-39 3421:-77 3819:-84 4137:-74 4542:-999
219725 0:-999 356:-84 365:-86 549:-85 611:-88 867:-78 1482:-84 1768:-87 3001:-77 3311:-59 3776:-73 4542:-999
118862 0:-999 760:-82 1681:-57 1723:-87 1747:-81 2318:-79 2441:-75 3101:-79 3266:-66 3268:-50 3360:-79 4542:-999
33752 0:-999 208:-73 777:-62 1199:-51 1612:-41 1789:-51 3176:-74 3455:-51 3935:-62 4019:-76 4542:-999
118864 0:-999 777:-54 852:-77 1199:-56 1307:-85 1612:-55 1621:-86 1789:-55 3455:-56 3935:-54 4447:-80 4542:-999
118958 0:-999 356:-81 754:-78 867:-84 1881:-80 2185:-75 2251:-86 2646:-81 3026:-87 3311:-53 3618:-88 4542:-999
54268 0:-999 126:-76 760:-84 1239:-79 1410:-77 1521:-67 2886:-42 2960:-85 3392:-78 3685:-62 4039:-65 4542:-999
33870 0:-999 356:-66 365:-83 446:-73 525:-76 549:-76 3311:-54 3368:-80 3635:-79 3655:-76 4362:-81 4542:-999
33897 0:-999 771:-89 1622:-85 2309:-81 2957:-44 3170:-86 3421:-87 3745:-87 3819:-86 3994:-92 4137:-84 4542:-999
54340 0:-999 351:-80 753:-59 788:-57 801:-57 975:-91 2270:-69 2348:-57 2670:-61 3440:-53 4542:-999
219915 0:-999 246:-62 397:-79 1169:-86 2466:-76 2929:-72 2976:-76 3039:-58 3068:-60 3075:-70 3717:-57 4542:-999
33938 0:-999 185:-69 593:-83 1110:-51 1403:-55 1752:-82 1879:-58 2480:-74 3586:-83 3772:-67 4095:-90 4542:-999
33939 0:-999 185:-69 593:-83 1403:-54 1752:-81 1879:-53 2480:-71 3139:-80 3772:-68 4542:-999
