118742 0:-999 93:-55 113:-62 487:-84 519:-82 745:-68 1095:-64 1340:-79 2262:-84 2460:-53 2587:-72 2985:-999
33639 0:-999 52:-72 212:-74 326:-50 622:-51 895:-49 1961:-51 2254:-75 2303:-50 2365:-75 2583:-67 2985:-999
118786 0:-999 264:-89 326:-87 503:-71 525:-92 622:-70 904:-59 1961:-87 2365:-38 2393:-38 2985:-999
54119 0:-999 573:-79 1005:-74 1227:-57 1387:-60 1710:-76 1817:-75 2082:-76 2257:-65 2623:-61 2860:-67 2985:-999
54224 0:-999 132:-76 160:-75 232:-63 646:-77 1637:-38 1837:-67 2063:-78 2308:-72 2804:-70 2978:-67 2985:-999
33812 0:-999 598:-69 599:-69 640:-36 1387:-69 1659:-69 2257:-55 2791:-61 2825:-79 2860:-75 2861:-76 2985:-999
33813 0:-999 10:-59 755:-61 945:-62 989:-57 1208:-72 1291:-61 1490:-60 2689:-62 2739:-60 2756:-69 2985:-999
54289 0:-999 93:-59 113:-75 519:-71 664:-72 745:-66 1095:-48 1725:-62 2278:-78 2460:-58 2587:-81 2985:-999
220066 0:-999 339:-59 438:-74 856:-56 920:-61 1556:-37 1675:-55 2382:-62 2397:-59 2890:-66 2920:-70 2985:-999
220067 0:-999 7:-52 394:-72 1428:-75 1585:-76 1822:-44 2285:-64 2295:-76 2932:-37 2970:-73 2985:-999
220075 0:-999 348:-69 420:-71 459:-72 717:-63 866:-71 1000:-72 1030:-63 1154:-67 2556:-69 2822:-57 2985:-999
119218 0:-999 138:-85 150:-86 168:-76 244:-60 264:-52 326:-59 503:-47 2181:-56 2254:-82 2365:-77 2985:-999
220150 0:-999 93:-66 595:-46 600:-81 745:-80 1779:-82 1951:-86 2169:-62 2185:-66 2460:-66 2536:-81 2985:-999
119293 0:-999 93:-45 113:-59 664:-75 745:-50 1725:-78 2178:-79 2278:-76 2425:-72 2460:-48 2587:-73 2985:-999
54595 0:-999 93:-63 113:-76 664:-74 745:-65 1061:-92 1095:-44 1453:-79 2353:-80 2425:-64 2460:-58 2985:-999
220178 0:-999 93:-58 113:-80 519:-85 664:-86 745:-66 1095:-59 1446:-92 2169:-76 2278:-71 2460:-58 2985:-999
54722 0:-999 625:-55 1353:-70 1670:-51 2155:-50 2247:-55 2308:-68 2642:-50 2709:-81 2877:-68 2985:-999
119440 0:-999 93:-79 394:-73 889:-67 905:-70 1523:-85 1748:-80 2262:-73 2587:-62 2919:-76 2950:-69 2985:-999
54758 0:-999 168:-76 326:-47 622:-52 895:-48 904:-62 1961:-47 2254:-71 2303:-47 2365:-77 2393:-77 2985:-999
34368 0:-999 395:-24 717:-85 849:-68 877:-67 1030:-76 1456:-73 1857:-63 2103:-88 2481:-67 2892:-63 2985:-999
54778 0:-999 119:-68 178:-71 578:-62 713:-80 1637:-48 2065:-79 2068:-84 2361:-52 2836:-70 2878:-90 2985:-999
119527 0:-999 107:-58 407:-45 590:-60 631:-63 1077:-67 2089:-67 2542:-63 2796:-37 2814:-40 2949:-57 2985:-999
119542 0:-999 723:-64 987:-73 1050:-72 1308:-63 1808:-61 1875:-77 1964:-65 1999:-25 2122:-84 2324:-58 2985:-999
54868 0:-999 1005:-58 1227:-72 1387:-44 1638:-53 1804:-61 2082:-68 2257:-50 2623:-59 2687:-64 2860:-60 2985:-999
34611 0:-999 311:-81 1335:-76 1595:-51 1873:-83 2028:-76 2312:-72 2335:-77 2467:-76 2614:-72 2946:-70 2985:-999
220632 0:-999 93:-80 145:-76 295:-77 487:-49 571:-93 745:-82 1635:-78 2185:-67 2352:-83 2536:-78 2985:-999
55064 0:-999 93:-60 113:-75 745:-59 1095:-69 1207:-87 1340:-88 2278:-76 2460:-62 2587:-83 2985:-999
220684 0:-999 88:-89 367:-70 460:-72 1008:-83 1401:-84 1535:-82 1929:-86 1984:-89 2160:-88 2735:-86 2985:-999
220685 0:-999 88:-90 367:-66 460:-66 842:-70 1008:-84 1401:-87 1535:-76 1984:-86 2160:-81 2735:-84 2985:-999
34779 0:-999 443:-62 942:-62 1305:-80 1336:-70 1366:-82 1484:-42 2161:-62 2238:-34 2497:-63 2901:-75 2985:-999
220766 0:-999 194:-87 210:-76 212:-82 1008:-89 2135:-89 2245:-81 2254:-70 2635:-84 2865:-79 2985:-999
55228 0:-999 666:-64 971:-65 1638:-53 1804:-60 2175:-49 2219:-81 2687:-67 2714:-66 2750:-67 2861:-65 2985:-999
55229 0:-999 23:-80 244:-72 264:-69 326:-65 503:-59 895:-65 1961:-63 2181:-63 2303:-65 2393:-87 2985:-999
119944 0:-999 513:-56 987:-40 1253:-70 1410:-35 1576:-67 1808:-35 1948:-69 1999:-64 2015:-73 2641:-77 2985:-999
119945 0:-999 987:-49 1253:-75 1273:-49 1410:-53 1808:-54 1948:-72 1999:-81 2324:-70 2704:-81 2850:-70 2985:-999
55309 0:-999 489:-80 513:-74 946:-77 952:-73 1253:-67 1410:-63 1416:-87 1808:-63 2165:-81 2384:-41 2985:-999
55506 0:-999 126:-45 384:-66 683:-64 841:-51 893:-60 915:-55 1057:-38 1968:-53 2358:-75 2600:-61 2985:-999
120203 0:-999 20:-78 666:-72 971:-71 1005:-69 2175:-44 2623:-43 2630:-62 2714:-73 2750:-71 2985:-999
55507 0:-999 175:-77 291:-73 681:-73 702:-70 1152:-63 2203:-69 2453:-65 2538:-69 2985:-999
55508 0:-999 513:-49 723:-56 946:-54 987:-54 1253:-53 1308:-60 1576:-67 2015:-50 2122:-78 2985:-999
55509 0:-999 175:-77 291:-73 681:-73 702:-70 1152:-63 2203:-69 2453:-65 2538:-69 2985:-999
55510 0:-999 513:-65 841:-81 1253:-64 1308:-47 1576:-63 1964:-51 2122:-74 2510:-68 2708:-57 2985:-999
55511 0:-999 513:-65 841:-81 1253:-64 1308:-47 1576:-63 1964:-51 2122:-74 2510:-68 2708:-57 2985:-999
221111 0:-999 93:-75 571:-84 600:-81 745:-82 1508:-82 1635:-76 1714:-56 2286:-81 2587:-79 2985:-999
221247 0:-999 691:-59 723:-54 1012:-60 1354:-50 1964:-62 2324:-64 2510:-62 2527:-63 2588:-63 2708:-42 2985:-999
221286 0:-999 88:-76 600:-29 858:-77 889:-44 958:-61 1008:-71 1061:-73 1635:-45 2135:-70 2426:-75 2985:-999
35348 0:-999 56:-50 598:-63 599:-67 640:-35 1387:-62 2082:-44 2257:-46 2791:-66 2825:-71 2985:-999
120612 0:-999 93:-63 745:-72 822:-87 1095:-46 1340:-90 1446:-93 2169:-90 2278:-75 2425:-69 2460:-58 2985:-999
55925 0:-999 378:-54 513:-75 691:-60 1308:-66 1468:-74 1875:-35 2122:-40 2324:-59 2527:-59 2985:-999
120647 0:-999 598:-72 599:-73 1227:-58 1351:-75 1387:-74 1659:-76 1710:-58 1817:-59 1957:-67 2825:-75 2985:-999
120648 0:-999 1356:-66 1445:-86 1670:-56 1786:-79 2029:-57 2247:-69 2326:-67 2361:-76 2548:-84 2985:-77
56057 0:-999 56:-49 598:-53 599:-55 640:-47 1387:-54 1659:-54 2082:-41 2175:-69 2860:-68 2985:-999
221722 0:-999 168:-69 210:-79 328:-79 667:-76 1841:-72 1880:-82 2035:-57 2254:-76 2459:-77 2985:-999
56166 0:-999 25:-74 640:-54 1005:-68 1227:-77 1387:-55 1975:-69 2082:-75 2257:-53 2447:-73 2985:-999
35807 0:-999 86:-77 169:-66 278:-41 756:-81 912:-43 1180:-92 1401:-86 2126:-80 2139:-71 2694:-81 2985:-999
35808 0:-999 163:-55 168:-86 299:-39 348:-75 500:-77 502:-53 717:-63 849:-61 2245:-80 2626:-76 2985:-999
120929 0:-999 303:-66 598:-52 599:-52 719:-69 1387:-53 1613:-63 1659:-52 1710:-69 2175:-50 2630:-61 2985:-999
121017 0:-999 471:-85 487:-81 571:-86 600:-39 889:-46 1635:-37 1951:-86 2185:-61 2589:-64 2601:-63 2985:-999
56394 0:-999 7:-95 93:-60 113:-82 745:-61 1095:-69 1340:-88 1725:-78 2425:-78 2460:-65 2587:-82 2985:-999
121152 0:-999 987:-39 1022:-83 1253:-54 1273:-48 1310:-58 1410:-38 1416:-65 1576:-65 1808:-60 1948:-56 2985:-999
56542 0:-999 86:-80 169:-66 251:-74 278:-33 756:-78 912:-49 1597:-83 2139:-59 2694:-83 2895:-83 2985:-999
36178 0:-999 93:-51 113:-70 487:-82 519:-78 745:-61 1095:-60 2169:-78 2278:-79 2460:-57 2587:-77 2985:-999
56623 0:-999 93:-38 113:-57 745:-56 1061:-76 1095:-61 2278:-75 2425:-74 2460:-42 2536:-82 2587:-63 2985:-999
56722 0:-999 232:-60 445:-52 803:-59 1269:-41 1365:-68 1637:-64 2029:-64 2155:-59 2308:-54 2978:-66 2985:-999
121568 0:-999 394:-52 822:-73 1428:-81 1523:-74 1619:-81 1822:-71 2155:-87 2159:-69 2389:-54 2391:-89 2985:-999
121634 0:-999 233:-61 245:-91 438:-72 651:-80 937:-79 980:-75 1556:-60 2397:-36 2856:-56 2890:-68 2985:-999
222711 0:-999 169:-72 278:-50 912:-49 1106:-90 1597:-76 2126:-87 2139:-72 2694:-70 2985:-999
121888 0:-999 915:-45 1227:-78 1387:-60 1638:-60 1968:-67 2080:-66 2257:-67 2542:-66 2623:-58 2672:-38 2985:-999
121921 0:-999 93:-63 113:-81 519:-72 1095:-51 2169:-80 2174:-79 2425:-72 2460:-52 2985:-999
57284 0:-999 86:-79 169:-74 278:-31 756:-77 912:-48 1594:-80 1597:-76 2139:-60 2694:-76 2910:-85 2985:-999
121978 0:-999 407:-46 1620:-85 2016:-67 2313:-85 2387:-78 2436:-60 2542:-53 2796:-35 2876:-85 2949:-50 2985:-999
222874 0:-999 723:-52 946:-59 1253:-57 1308:-61 1948:-69 1999:-66 2015:-40 2122:-78 2708:-66 2985:-999
57322 0:-999 28:-71 52:-60 84:-64 213:-55 264:-58 326:-59 622:-46 2035:-56 2625:-77 2856:-67 2985:-999
223101 0:-999 72:-74 683:-48 841:-74 1057:-73 1638:-61 1968:-67 2131:-72 2672:-45 2687:-74 2708:-69 2985:-999
223102 0:-999 150:-61 683:-56 841:-74 915:-52 1638:-60 1804:-56 1968:-60 2672:-36 2696:-65 2708:-64 2985:-999
223127 0:-999 53:-75 443:-69 522:-77 582:-69 1082:-87 1529:-84 1552:-81 2020:-69 2161:-69 2367:-73 2985:-999
122283 0:-999 28:-86 746:-61 1507:-70 1564:-49 1890:-72 2475:-77 2635:-76 2681:-59 2809:-59 2865:-78 2985:-999
37417 0:-999 29:-63 378:-72 723:-65 1410:-59 1808:-60 1875:-64 1964:-59 1999:-33 2129:-63 2324:-50 2985:-999
57876 0:-999 244:-90 503:-71 622:-66 2303:-87 2365:-48 2393:-48 2985:-999
57877 0:-999 244:-87 264:-88 326:-81 503:-68 525:-87 895:-81 2303:-80 2365:-46 2985:-999
57878 0:-999 212:-92 244:-89 503:-76 525:-91 622:-77 2365:-48 2393:-52 2985:-999
58007 0:-999 232:-59 330:-84 340:-81 1637:-29 1807:-32 2063:-72 2500:-63 2804:-63 2978:-49 2985:-999
58210 0:-999 86:-63 169:-57 278:-47 756:-73 912:-52 1106:-84 1597:-69 2126:-71 2139:-60 2694:-68 2985:-999
58307 0:-999 334:-77 683:-63 723:-42 841:-53 1308:-60 1354:-39 1576:-49 2165:-67 2510:-47 2708:-54 2985:-999
123109 0:-999 723:-47 915:-72 1012:-60 1354:-49 1410:-67 1808:-66 1964:-58 2324:-56 2510:-59 2985:-999
58423 0:-999 29:-56 378:-45 379:-80 513:-78 1308:-75 1468:-66 2044:-88 2122:-29 2129:-55 2324:-58 2985:-999
224066 0:-999 78:-84 210:-61 213:-62 1035:-77 1217:-72 1377:-72 1512:-62 1535:-67 2254:-69 2865:-71 2985:-999
38316 0:-999 160:-43 506:-64 587:-68 646:-43 1060:-66 1555:-52 2271:-87 2475:-77 2787:-78 2935:-41 2985:-999
38409 0:-999 93:-53 745:-54 1095:-66 1340:-86 1725:-83 1940:-85 2169:-74 2278:-77 2460:-54 2587:-72 2985:-999
158442 0:-999 45:-48 355:-74 834:-69 1094:-74 1279:-64 1857:-58 2284:-66 2524:-37 2711:-55 2892:-68 2985:-999
123870 0:-999 7:-78 113:-89 394:-78 958:-84 1446:-91 2262:-81 2331:-55 2587:-65 2919:-86 2950:-74 2985:-999
38912 0:-999 168:-70 326:-51 622:-43 895:-53 1961:-53 2035:-65 2254:-69 2303:-52 2583:-65 2863:-70 2985:-999
38992 0:-999 93:-33 113:-60 745:-88 822:-66 1095:-62 1340:-60 2178:-70 2278:-67 2460:-43 2587:-65 2985:-999
59609 0:-999 168:-79 264:-66 326:-70 622:-62 895:-68 1961:-70 2303:-71 2365:-70 2393:-69 2985:-999
159223 0:-999 93:-69 113:-76 175:-83 394:-60 958:-77 1446:-74 1523:-84 2331:-50 2587:-58 2950:-71 2985:-999
39345 0:-999 566:-52 820:-52 1116:-54 1492:-60 1618:-59 2089:-52 2153:-38 2348:-60 2469:-52 2542:-52 2985:-999
159355 0:-999 93:-77 1446:-75 1523:-84 1528:-78 1635:-78 2262:-67 2285:-71 2331:-51 2587:-61 2950:-74 2985:-999
159356 0:-999 217:-73 587:-68 746:-60 1071:-60 1535:-84 1555:-67 1564:-56 1887:-86 2865:-72 2935:-44 2985:-999
159357 0:-999 132:-49 160:-48 546:-49 646:-49 1071:-60 1507:-79 1564:-57 2681:-53 2787:-81 2935:-41 2985:-999
159358 0:-999 194:-87 546:-45 646:-43 1071:-65 1377:-84 1507:-80 1564:-54 2681:-56 2865:-77 2985:-999
