54052 0:-999 67:-87 418:-68 640:-86 799:-71 1339:-81 1731:-56 1966:-78 2084:-88 2608:-80 2813:-73 3653:-999
219613 0:-999 692:-72 693:-73 1448:-63 2339:-83 2375:-59 2537:-61 2612:-79 2744:-81 3382:-67 3653:-999
118825 0:-999 1633:-54 1665:-56 2145:-74 2321:-71 2383:-71 2469:-50 2701:-70 2989:-72 3087:-74 3553:-75 3653:-999
118877 0:-999 334:-74 416:-80 693:-76 935:-72 1448:-69 1595:-80 1942:-83 2339:-81 2612:-63 3382:-89 3653:-999
118878 0:-999 334:-74 416:-80 693:-76 935:-75 1448:-69 1595:-80 1942:-83 2339:-85 2612:-57 3382:-89 3653:-999
219774 0:-999 6:-35 367:-31 896:-63 1481:-56 1779:-67 1978:-84 2544:-52 2697:-82 2742:-71 2744:-53 3653:-999
219779 0:-999 430:-56 640:-74 799:-43 860:-68 1720:-74 2730:-82 2753:-75 3053:-64 3308:-33 3653:-999
219780 0:-999 430:-51 799:-69 860:-47 1535:-57 1720:-59 1731:-68 2812:-67 2813:-75 3053:-54 3653:-999
219781 0:-999 1199:-31 1216:-69 1716:-86 1926:-47 1942:-78 2444:-64 2661:-80 2995:-82 3258:-60 3323:-72 3653:-999
219782 0:-999 295:-76 653:-59 741:-62 1030:-68 1394:-88 1919:-65 1978:-70 2159:-78 2697:-73 2738:-77 3653:-999
219855 0:-999 228:-75 295:-72 343:-85 836:-82 1394:-68 2159:-88 2469:-80 2488:-87 3319:-90 3441:-85 3653:-999
219856 0:-999 334:-93 653:-62 741:-66 896:-83 1030:-77 1561:-78 1978:-72 2612:-89 2738:-82 3653:-999
118986 0:-999 29:-69 692:-64 1448:-65 1950:-65 2375:-65 2537:-60 2828:-65 2910:-74 3215:-67 3258:-58 3653:-999
219857 0:-999 653:-62 741:-68 896:-77 1030:-74 1595:-77 1779:-70 1978:-66 2612:-90 2738:-77 3653:-999
118987 0:-999 554:-76 653:-68 692:-72 1448:-75 1561:-72 1779:-79 1950:-79 2910:-66 3129:-79 3215:-74 3653:-999
119049 0:-999 51:-75 653:-71 745:-55 1030:-72 1552:-74 1561:-76 1753:-89 1779:-82 2612:-71 2697:-81 3653:-999
219930 0:-999 18:-56 27:-56 89:-91 1349:-50 1366:-44 1659:-72 2178:-92 3653:-999
119196 0:-999 416:-79 1448:-71 1595:-85 1779:-87 1797:-49 2375:-89 2537:-81 2612:-48 2910:-82 3382:-82 3653:-999
34123 0:-999 403:-85 741:-88 1030:-60 1394:-87 1633:-79 1935:-73 1978:-84 2159:-71 2544:-88 3081:-83 3653:-999
220107 0:-999 692:-73 1090:-80 1448:-74 1615:-67 1797:-69 1919:-77 1950:-72 3215:-75 3231:-66 3369:-75 3653:-999
34198 0:-999 279:-67 474:-62 848:-68 978:-83 1394:-80 1415:-68 1428:-57 2774:-74 3456:-73 3470:-47 3653:-999
34244 0:-999 1585:-75 1633:-39 2148:-83 2159:-65 2469:-53 2696:-67 2932:-83 3091:-78 3104:-80 3653:-999
34245 0:-999 16:-73 653:-68 693:-81 741:-68 1090:-71 1561:-71 1615:-56 1978:-73 2738:-67 3653:-999
34246 0:-999 51:-82 403:-73 653:-71 902:-80 1042:-72 1561:-78 1595:-77 1615:-71 1935:-64 1978:-85 3653:-999
34247 0:-999 692:-72 693:-66 741:-66 1978:-82 2339:-79 2612:-66 2738:-81 3215:-71 3653:-999
220217 0:-999 724:-55 957:-28 1199:-88 1657:-49 1904:-67 1949:-42 2145:-89 2259:-68 2321:-87 2770:-61 3653:-999
