219592 0:-999 69:-68 1012:-59 1418:-77 3790:-74 4010:-74 4598:-76 4654:-63 4824:-74 5941:-52 6213:-83 6297:-999
219660 0:-999 69:-60 78:-59 1012:-63 3458:-78 4299:-83 4524:-68 4654:-52 4824:-74 5941:-53 6213:-84 6297:-999
219686 0:-999 68:-87 492:-86 1992:-74 2137:-41 3534:-82 3573:-76 3878:-92 4081:-78 5217:-87 6248:-80 6297:-999
219693 0:-999 376:-82 410:-59 438:-62 609:-58 922:-48 1524:-43 1834:-48 2290:-36 5465:-39 6001:-60 6297:-999
219737 0:-999 29:-63 99:-64 393:-58 1720:-64 1790:-62 2088:-58 3275:-64 3989:-62 4754:-77 5165:-81 6297:-999
219738 0:-999 677:-71 1143:-67 1428:-71 1585:-73 2967:-59 3326:-56 3464:-56 4082:-59 4957:-73 5744:-56 6297:-999
219739 0:-999 663:-60 945:-69 1405:-61 1700:-74 1774:-67 1916:-69 2776:-69 3604:-59 6004:-56 6297:-999
219778 0:-999 46:-82 1583:-75 2131:-67 2355:-76 2356:-35 3013:-74 4777:-82 5250:-84 5656:-69 5936:-81 6297:-999
33797 0:-999 331:-75 1455:-64 3210:-84 3658:-47 3825:-82 4916:-76 5475:-77 5556:-63 6115:-68 6297:-999
219785 0:-999 141:-74 331:-80 1455:-70 1949:-64 2243:-70 2390:-84 3210:-80 3658:-51 5556:-69 6115:-71 6297:-999
219803 0:-999 536:-50 879:-65 1160:-39 1974:-25 2217:-48 2423:-62 3296:-41 3877:-45 3911:-49 4854:-61 6297:-999
118942 0:-999 68:-56 492:-76 1960:-82 2944:-84 3534:-76 3573:-73 4081:-77 5293:-81 6233:-87 6248:-66 6297:-999
118943 0:-999 477:-48 697:-74 813:-63 1520:-70 2653:-56 3489:-75 3967:-72 4607:-70 4791:-70 5999:-63 6297:-999
219871 0:-999 78:-47 682:-56 787:-91 1012:-85 1013:-59 3618:-43 4293:-63 4524:-37 4943:-44 6297:-999
219906 0:-999 450:-92 658:-86 677:-85 1585:-88 2967:-69 3326:-65 3464:-65 4082:-69 4957:-83 5744:-55 6297:-999
54377 0:-999 675:-63 1405:-69 1439:-66 1774:-59 1916:-60 2603:-58 2776:-71 3604:-63 3703:-63 5050:-63 6297:-999
119104 0:-999 371:-73 2596:-65 2645:-84 2994:-69 3191:-54 3871:-70 3967:-65 4157:-78 5100:-93 5820:-76 6297:-999
119105 0:-999 353:-28 1352:-64 1854:-80 1918:-83 2156:-84 2626:-70 2669:-75 4991:-69 5531:-86 5624:-83 6297:-999
34017 0:-999 331:-75 446:-97 1455:-66 1949:-49 2243:-66 2390:-94 3658:-41 3702:-88 5777:-67 6297:-999
219994 0:-999 144:-67 1728:-73 1792:-86 2841:-87 3327:-76 5091:-24 5978:-52 6297:-999
34052 0:-999 751:-87 1136:-58 1364:-69 1534:-87 2836:-54 4031:-85 4175:-58 4418:-83 5348:-81 5884:-84 6297:-999
220031 0:-999 82:-66 378:-81 728:-34 1525:-69 1868:-48 2155:-58 5031:-51 5446:-51 5851:-33 5953:-46 6297:-999
119193 0:-999 69:-71 781:-84 1012:-63 1013:-66 1141:-80 2690:-58 4144:-74 4524:-66 4654:-61 5941:-53 6297:-999
54496 0:-999 82:-73 728:-31 1525:-64 2532:-52 4243:-88 4750:-65 5031:-52 5446:-52 5851:-40 5953:-44 6297:-999
119217 0:-999 114:-53 421:-77 1080:-65 1478:-63 2133:-57 3597:-90 3977:-65 4243:-60 4863:-66 5105:-69 6297:-999
34128 0:-999 82:-64 254:-78 728:-28 1525:-68 1868:-44 2155:-51 3079:-77 4750:-65 5031:-56 5953:-25 6297:-999
34129 0:-999 193:-59 1611:-65 1879:-41 2392:-68 2556:-54 3048:-65 3103:-72 4820:-65 5670:-69 6097:-72 6297:-999
34136 0:-999 46:-80 819:-39 1546:-76 3013:-65 3785:-76 4777:-72 5656:-54 5898:-34 5936:-51 6297:-999
54616 0:-999 543:-89 1728:-74 1792:-77 2841:-83 3327:-76 3856:-84 3936:-73 4668:-68 5091:-35 5978:-69 6297:-999
34232 0:-999 331:-85 396:-80 1455:-61 1949:-53 2390:-85 2434:-81 3658:-52 5556:-70 5777:-65 5881:-77 6297:-999
54646 0:-999 763:-64 1061:-85 1822:-65 2584:-77 2605:-36 2713:-44 2933:-69 3051:-86 4099:-53 6074:-74 6297:-999
54652 0:-999 813:-68 1448:-90 2653:-88 3191:-87 3409:-69 3489:-55 4157:-42 5569:-92 5820:-86 5903:-66 6297:-999
54671 0:-999 331:-70 2856:-81 3210:-82 3296:-89 3658:-39 4439:-82 4916:-77 5556:-59 5595:-88 6297:-999
54672 0:-999 446:-80 1347:-66 2217:-76 2946:-41 3428:-48 3770:-53 4439:-55 4747:-74 4916:-53 5071:-60 6297:-999
54673 0:-999 331:-73 396:-78 1455:-62 1949:-49 3210:-77 3658:-41 5556:-62 5601:-78 5777:-61 5881:-80 6297:-999
54674 0:-999 446:-80 1347:-66 2217:-76 2946:-41 3428:-48 3770:-53 4439:-55 4747:-74 4916:-53 5071:-60 6297:-999
54675 0:-999 331:-73 396:-78 1455:-62 1949:-49 3210:-77 3658:-41 5556:-62 5601:-78 5777:-61 5881:-80 6297:-999
220253 0:-999 581:-81 819:-43 1546:-71 2405:-76 3013:-62 3271:-84 4340:-86 4777:-63 5250:-82 5936:-50 6297:-999
34290 0:-999 353:-53 1352:-64 2350:-70 2626:-66 2794:-68 3534:-81 3880:-75 5523:-75 6065:-65 6248:-84 6297:-999
54689 0:-999 82:-76 728:-48 1525:-63 1868:-43 2155:-54 2797:-76 5031:-64 5446:-69 5851:-55 5953:-60 6297:-999
54702 0:-999 802:-76 1136:-59 1364:-59 2836:-52 3312:-27 3616:-78 4175:-61 4513:-47 4771:-77 5187:-76 6297:-999
54710 0:-999 1151:-56 1459:-75 2131:-67 2659:-75 2919:-73 3254:-78 3724:-40 3927:-49 4958:-55 5869:-77 6297:-999
