219596 0:-999 122:-66 317:-63 406:-74 2408:-63 2422:-47 2592:-72 2947:-89 5186:-73 5482:-999
118749 0:-999 1239:-87 1298:-48 1907:-72 1999:-90 2347:-84 2952:-81 3382:-91 4632:-90 4973:-81 5261:-83 5482:-999
118760 0:-999 452:-65 1571:-73 3433:-49 4484:-76 4911:-63 5482:-999
118761 0:-999 452:-63 1571:-69 3790:-79 4911:-47 5139:-75 5482:-999
118762 0:-999 452:-65 1571:-69 4911:-58 5462:-76 5482:-999
33630 0:-999 687:-66 797:-60 1843:-71 1969:-64 2151:-61 2244:-68 2630:-74 4640:-65 5007:-71 5134:-29 5482:-999
118763 0:-999 452:-69 1571:-67 4911:-52 5482:-999
118764 0:-999 452:-72 1571:-69 4911:-55 5482:-999
54074 0:-999 1249:-76 1625:-78 1701:-59 2896:-79 3090:-79 3229:-78 3513:-75 3575:-78 4521:-47 4666:-79 5482:-999
33643 0:-999 446:-89 687:-70 1693:-75 1843:-66 2244:-71 2306:-65 2827:-58 4112:-69 4439:-90 4723:-72 5482:-999
33644 0:-999 452:-73 1543:-87 1571:-78 1799:-85 2108:-87 2689:-90 3090:-91 3247:-89 4911:-61 5139:-88 5482:-999
33645 0:-999 123:-87 279:-74 452:-69 964:-92 1543:-87 1571:-69 1799:-76 3247:-86 3790:-86 4911:-62 5482:-999
33646 0:-999 452:-79 1543:-93 1571:-73 1799:-83 2108:-93 3247:-85 4521:-94 4911:-62 5139:-91 5462:-82 5482:-999
54098 0:-999 787:-68 964:-72 1378:-59 1843:-72 1847:-73 2244:-74 3575:-81 4112:-80 4927:-70 5187:-55 5482:-999
54102 0:-999 255:-74 1119:-69 2068:-85 2326:-45 3844:-81 5193:-84 5350:-45 5482:-999
54103 0:-999 50:-88 687:-69 696:-88 1378:-71 1843:-72 1847:-64 1969:-71 2244:-75 4112:-84 4723:-79 5482:-999
219658 0:-999 95:-69 317:-80 1543:-74 2139:-73 2408:-80 2598:-85 2640:-52 3265:-81 3506:-46 5345:-82 5482:-999
33691 0:-999 381:-85 983:-63 1150:-90 2015:-45 2542:-91 2591:-63 2893:-93 3156:-76 3389:-78 4240:-80 5482:-999
33705 0:-999 752:-79 1301:-52 1559:-62 1709:-28 2250:-53 2323:-53 3373:-68 3450:-76 3605:-74 3758:-52 5482:-999
219710 0:-999 1119:-80 2326:-41 2354:-88 2378:-67 3625:-87 3844:-89 4356:-82 4606:-83 5193:-89 5350:-42 5482:-999
219711 0:-999 644:-90 1119:-70 1555:-89 2068:-83 2326:-44 2345:-90 3844:-82 4356:-92 5193:-91 5350:-44 5482:-999
219712 0:-999 255:-97 644:-94 1119:-82 1555:-89 2068:-91 2326:-58 2354:-94 3844:-89 4356:-93 5350:-56 5482:-999
