219615 0:-999 17:-41 31:-79 123:-41 191:-64 283:-78 539:-60 764:-73 985:-81 1099:-36 1180:-59 2186:-999
219616 0:-999 562:-50 775:-50 1026:-73 1257:-53 1493:-65 1672:-65 1729:-49 1761:-66 1806:-79 2016:-70 2186:-999
219691 0:-999 416:-74 632:-70 904:-78 922:-66 1114:-51 1495:-72 1516:-80 1914:-79 2066:-80 2092:-80 2186:-999
33760 0:-999 204:-86 242:-84 493:-89 700:-73 784:-79 896:-85 1051:-41 1259:-88 1598:-68 2186:-999
219831 0:-999 439:-70 493:-77 905:-62 1160:-35 1259:-78 1352:-39 1632:-64 2056:-68 2135:-66 2137:-75 2186:-999
54362 0:-999 304:-60 839:-89 1146:-90 1305:-82 1547:-89 1550:-92 1772:-64 1774:-88 1942:-83 2017:-89 2186:-999
54493 0:-999 363:-71 451:-56 970:-48 1006:-67 1504:-50 1618:-67 1625:-56 1738:-67 1750:-60 2055:-74 2186:-999
220125 0:-999 11:-52 144:-47 191:-70 539:-52 1060:-74 1099:-62 1180:-52 1341:-83 1436:-77 1931:-75 2186:-999
119391 0:-999 44:-91 519:-83 1026:-81 1176:-86 1493:-73 1561:-74 1672:-72 1761:-81 1767:-73 1768:-77 2186:-999
119392 0:-999 329:-53 562:-58 566:-62 1024:-43 1026:-76 1345:-72 1515:-47 1541:-47 1761:-76 2025:-76 2186:-999
119393 0:-999 562:-74 566:-51 688:-76 775:-52 1024:-58 1434:-74 1515:-61 1541:-45 1721:-57 1729:-68 2186:-999
119409 0:-999 465:-47 603:-54 812:-67 853:-75 932:-68 974:-64 1000:-47 1401:-68 1711:-65 1767:-38 2186:-999
34357 0:-999 494:-49 604:-35 620:-67 650:-50 680:-56 745:-72 1029:-51 1184:-79 1459:-65 2098:-92 2186:-999
119508 0:-999 159:-67 243:-78 296:-45 695:-64 773:-65 1347:-69 1807:-74 1864:-72 1973:-68 1992:-75 2186:-999
55031 0:-999 226:-71 640:-72 1126:-72 1176:-69 1211:-57 1256:-69 1313:-41 1587:-72 1734:-71 1818:-57 2186:-999
55076 0:-999 517:-76 652:-72 1035:-92 1155:-73 1263:-76 1321:-73 1390:-81 1470:-84 1786:-76 2180:-63 2186:-999
220663 0:-999 184:-65 246:-58 830:-71 1009:-54 1171:-53 1494:-69 1594:-62 2072:-53 2085:-55 2134:-64 2186:-999
34738 0:-999 57:-92 116:-90 902:-85 936:-86 1146:-79 1550:-79 1772:-69 1774:-79 2017:-84 2051:-75 2186:-999
55141 0:-999 16:-67 657:-55 870:-52 940:-71 1215:-57 1324:-47 1771:-49 1901:-47 1933:-76 2004:-54 2186:-999
119931 0:-999 10:-45 157:-86 193:-79 287:-64 1151:-78 1200:-91 1377:-88 1581:-83 1932:-79 1946:-76 2186:-999
55273 0:-999 159:-54 243:-66 296:-23 463:-63 773:-54 1211:-61 1347:-58 1402:-70 1403:-54 1973:-53 2186:-999
120072 0:-999 268:-51 416:-64 632:-68 731:-64 922:-63 1516:-48 1724:-73 1735:-67 2066:-72 2092:-77 2186:-999
34980 0:-999 246:-68 323:-86 477:-50 909:-84 914:-51 1012:-65 1068:-89 1533:-74 1921:-61 1981:-68 2186:-999
34981 0:-999 92:-79 398:-87 477:-57 693:-87 914:-54 951:-90 981:-63 1012:-60 1656:-71 1921:-61 2186:-999
34982 0:-999 246:-77 477:-53 710:-75 1012:-64 1068:-90 1412:-69 1533:-72 1663:-69 1891:-69 1921:-72 2186:-999
34983 0:-999 246:-71 477:-48 914:-56 1012:-63 1068:-83 1303:-77 1533:-73 1916:-74 1921:-56 1981:-71 2186:-999
34984 0:-999 92:-82 246:-63 477:-50 758:-87 914:-57 981:-55 1012:-65 1916:-55 1921:-63 1981:-63 2186:-999
120258 0:-999 439:-67 740:-73 905:-70 1160:-26 1297:-83 1632:-60 1944:-80 2056:-52 2135:-62 2137:-77 2186:-999
120287 0:-999 45:-66 73:-35 293:-48 424:-66 1015:-59 1661:-62 1757:-50 1885:-66 1930:-71 2048:-66 2186:-999
55633 0:-999 465:-45 603:-60 1000:-45 1176:-66 1401:-64 1493:-61 1767:-41 1870:-68 1964:-72 2016:-65 2186:-999
55636 0:-999 482:-57 503:-31 686:-79 695:-24 773:-18 938:-83 1018:-57 1211:-64 1347:-58 1973:-16 2186:-999
120411 0:-999 347:-65 465:-39 812:-67 932:-68 1000:-39 1345:-66 1401:-67 1767:-38 1768:-63 2016:-63 2186:-999
120426 0:-999 191:-62 244:-68 506:-50 533:-53 652:-62 1263:-74 1321:-80 1908:-52 2091:-53 2186:-999
221326 0:-999 562:-65 775:-53 1026:-81 1257:-60 1345:-81 1493:-75 1672:-76 1729:-61 1761:-81 1768:-80 2186:-999
35379 0:-999 246:-72 707:-77 922:-63 954:-82 1162:-59 1460:-78 1981:-71 2031:-79 2072:-59 2092:-69 2186:-999
55934 0:-999 494:-55 604:-50 620:-68 650:-49 680:-65 745:-61 913:-61 1029:-40 1184:-81 1459:-67 2186:-999
56015 0:-999 180:-70 191:-21 244:-56 524:-55 533:-55 564:-79 1057:-73 1436:-71 1908:-55 2091:-55 2186:-999
