219607 0:-999 15:-34 323:-63 1231:-85 1244:-83 1271:-66 1310:-80 2014:-65 2026:-86 2555:-81 2633:-78 2700:-999
219608 0:-999 15:-38 323:-57 806:-63 1231:-83 1271:-67 1310:-70 2014:-71 2555:-82 2633:-75 2700:-999
54063 0:-999 374:-68 1061:-75 1823:-41 2078:-73 2144:-71 2291:-74 2483:-67 2536:-75 2592:-44 2700:-999
118799 0:-999 262:-89 391:-88 638:-85 974:-70 1537:-88 1685:-73 2400:-87 2522:-60 2617:-74 2659:-68 2700:-999
118800 0:-999 14:-56 552:-45 645:-56 854:-81 920:-70 1364:-84 1394:-82 1410:-82 2302:-77 2435:-82 2700:-999
33669 0:-999 32:-79 733:-81 801:-92 1102:-61 1354:-64 1387:-82 1653:-83 1752:-80 2040:-86 2387:-78 2700:-999
33670 0:-999 32:-82 583:-79 733:-75 1102:-56 1202:-83 1354:-73 1752:-78 2432:-88 2646:-91 2700:-999
33671 0:-999 572:-82 583:-75 1102:-67 1202:-85 1354:-63 1471:-75 1752:-86 2512:-88 2607:-91 2700:-999
219667 0:-999 124:-73 313:-65 446:-74 1025:-48 1154:-86 1689:-81 1853:-70 2245:-85 2448:-63 2474:-75 2700:-999
219668 0:-31 744:-45 1333:-72 1621:-69 1914:-86 2004:-71 2018:-59 2378:-70 2600:-80 2700:-999
54201 0:-999 230:-59 434:-61 813:-72 1052:-30 1612:-54 1849:-68 1941:-55 1989:-71 2043:-53 2080:-65 2700:-999
118988 0:-999 552:-78 610:-63 920:-75 1104:-80 1245:-65 1699:-79 1733:-80 2013:-79 2152:-86 2606:-81 2700:-999
33910 0:-999 106:-85 313:-74 481:-73 628:-76 719:-86 751:-77 1094:-71 1154:-72 2394:-71 2601:-69 2700:-999
219916 0:-999 32:-82 572:-86 583:-77 733:-81 1102:-81 1354:-47 1471:-80 1752:-78 2327:-88 2607:-84 2700:-999
54422 0:-999 14:-72 216:-86 920:-61 953:-87 1119:-70 1462:-89 1508:-90 2108:-86 2302:-78 2478:-87 2700:-999
220002 0:-999 32:-86 376:-76 572:-68 733:-54 1471:-52 1500:-65 1930:-65 2539:-66 2607:-53 2683:-64 2700:-999
119185 0:-999 120:-73 388:-72 626:-39 638:-64 942:-71 1054:-64 1234:-87 1685:-79 2103:-39 2522:-80 2700:-999
119191 0:-999 87:-47 278:-73 765:-42 1133:-49 1888:-45 2035:-81 2171:-77 2361:-80 2477:-77 2513:-76 2700:-999
34153 0:-999 583:-88 733:-83 1102:-70 1202:-89 1354:-59 1387:-84 1471:-78 2432:-85 2539:-92 2700:-999
220133 0:-999 23:-70 931:-54 1052:-66 1060:-66 1164:-72 1209:-67 1793:-58 1850:-59 1875:-54 2647:-43 2700:-999
54563 0:-999 136:-89 300:-82 1020:-83 1386:-29 1462:-88 1480:-93 1528:-88 2196:-80 2309:-42 2408:-30 2700:-999
119296 0:-999 572:-69 733:-70 1102:-64 1354:-39 1471:-68 1559:-80 1752:-73 1913:-79 2607:-77 2646:-77 2700:-999
34216 0:-999 23:-70 124:-70 313:-69 434:-69 891:-71 1336:-79 1917:-67 1924:-80 2245:-66 2451:-73 2700:-999
34220 0:-999 20:-81 770:-53 923:-75 1109:-80 1231:-90 1433:-86 2030:-75 2322:-84 2450:-76 2633:-81 2700:-999
34226 0:-999 376:-72 733:-53 1092:-86 1245:-84 1471:-47 1500:-62 1930:-70 2085:-80 2539:-65 2683:-67 2700:-999
34227 0:-999 3:-80 123:-93 770:-39 923:-65 998:-72 1109:-70 1585:-69 2030:-69 2450:-68 2700:-999
34228 0:-999 3:-75 725:-75 770:-41 923:-72 998:-78 1109:-68 1585:-64 2030:-72 2322:-78 2450:-67 2700:-999
34229 0:-999 3:-77 123:-91 725:-83 770:-43 923:-67 1109:-77 1585:-66 2030:-71 2322:-71 2450:-73 2700:-999
119373 0:-999 33:-71 106:-74 198:-63 304:-63 628:-67 1906:-73 2101:-58 2489:-68 2502:-58 2618:-74 2700:-999
119401 0:-999 71:-70 330:-65 1060:-82 1629:-80 1941:-68 2032:-71 2108:-81 2195:-72 2606:-69 2641:-68 2700:-999
220332 0:-999 71:-60 330:-88 665:-83 1092:-74 1245:-69 1753:-88 1850:-89 1950:-72 2302:-67 2606:-77 2700:-999
119471 0:-999 216:-81 378:-84 1245:-77 1360:-47 1410:-76 1850:-79 2195:-49 2302:-64 2606:-66 2652:-46 2700:-999
119483 0:-999 97:-76 446:-89 751:-89 799:-85 871:-75 947:-85 1806:-88 1941:-89 2007:-83 2184:-87 2700:-999
119489 0:-999 14:-55 71:-67 141:-66 552:-47 920:-76 921:-85 985:-65 1052:-73 1364:-85 1699:-65 2700:-999
54810 0:-999 837:-49 1119:-70 1360:-50 1394:-43 1979:-48 2032:-44 2083:-80 2302:-68 2311:-85 2652:-49 2700:-999
34452 0:-999 158:-65 614:-76 846:-52 975:-68 984:-77 1185:-64 1419:-71 1641:-71 1754:-65 2582:-63 2700:-999
34458 0:-999 82:-90 116:-77 667:-91 910:-90 1155:-86 1369:-35 1626:-44 1909:-92 2380:-91 2419:-88 2700:-999
119639 0:-999 21:-85 313:-76 320:-72 446:-79 932:-80 1094:-61 1927:-78 2025:-77 2122:-32 2489:-78 2700:-999
220540 0:-999 651:-67 1024:-64 1074:-59 1358:-59 1512:-66 1547:-73 1837:-83 1902:-62 2256:-85 2700:-999
119681 0:-999 313:-71 481:-76 562:-79 574:-79 657:-78 789:-88 1094:-70 2122:-44 2394:-68 2446:-87 2700:-999
119696 0:-999 26:-81 633:-86 1084:-77 1404:-64 1589:-36 1604:-79 1714:-85 1818:-36 2201:-62 2254:-83 2700:-999
119697 0:-999 26:-81 633:-86 1084:-77 1404:-64 1589:-36 1604:-79 1714:-85 1818:-36 2201:-62 2254:-83 2700:-999
119698 0:-999 673:-77 897:-84 1714:-47 1899:-57 2351:-88 2700:-999
119699 0:-999 633:-87 1404:-88 1589:-37 1604:-81 1714:-87 1818:-37 1881:-88 1899:-91 2201:-65 2254:-89 2700:-999
119700 0:-999 673:-77 897:-84 1714:-47 1899:-57 2351:-88 2700:-999
119708 0:-999 32:-81 572:-79 733:-77 1102:-68 1354:-47 1471:-46 1752:-72 2432:-89 2467:-77 2700:-999
220602 0:-999 20:-70 770:-41 923:-63 965:-82 998:-66 1109:-71 1585:-73 2030:-65 2322:-77 2450:-64 2700:-999
55026 0:-999 515:-70 974:-66 1911:-82 2347:-78 2374:-84 2522:-52 2617:-69 2659:-62 2700:-999
119770 0:-999 837:-45 952:-84 1360:-51 1394:-54 1559:-83 1741:-78 2032:-45 2517:-54 2606:-73 2652:-51 2700:-999
119771 0:-999 23:-72 206:-81 446:-62 788:-60 1154:-59 1211:-67 1336:-78 1689:-74 2451:-39 2601:-58 2700:-999
55187 0:-999 6:-68 230:-80 581:-56 719:-66 808:-72 865:-80 1380:-70 1924:-84 2451:-52 2601:-73 2700:-999
55188 0:-999 6:-66 581:-51 719:-56 808:-61 865:-71 1380:-63 1924:-68 2245:-66 2451:-46 2601:-56 2700:-999
34798 0:-999 15:-58 323:-68 806:-76 1143:-86 1231:-85 1244:-83 1271:-74 2014:-50 2420:-76 2633:-75 2700:-999
34799 0:-999 3:-84 770:-67 923:-65 1187:-87 1463:-83 1585:-74 1719:-84 2030:-77 2398:-87 2450:-48 2700:-999
220794 0:-999 150:-54 306:-55 550:-61 584:-55 618:-54 815:-46 1054:-86 1064:-68 1791:-73 2375:-86 2700:-999
119952 0:-999 537:-83 1032:-81 1715:-75 2021:-76 2097:-73 2138:-78 2314:-85 2394:-82 2590:-67 2637:-75 2700:-999
220856 0:-999 216:-87 622:-88 635:-86 645:-80 1060:-89 1931:-86 1941:-78 2302:-84 2386:-88 2453:-86 2700:-999
120038 0:-999 6:-47 97:-64 811:-65 947:-64 1154:-67 1211:-69 1605:-44 1935:-58 2386:-71 2601:-66 2700:-999
220932 0:-999 284:-79 571:-59 725:-58 1184:-79 1231:-86 1340:-88 2257:-90 2295:-84 2633:-78 2700:-999
221060 0:-999 3:-85 542:-91 770:-64 962:-86 1109:-61 1463:-81 1585:-69 1719:-77 2030:-88 2450:-64 2700:-999
221061 0:-999 20:-73 95:-72 605:-72 962:-75 965:-83 1463:-49 1719:-49 1916:-61 2165:-72 2529:-72 2700:-999
120289 0:-999 14:-84 136:-85 141:-80 1119:-67 1394:-47 1462:-85 2083:-83 2146:-82 2225:-78 2517:-47 2700:-999
221204 0:-999 332:-78 434:-77 481:-63 751:-50 1336:-81 1605:-57 2156:-79 2446:-84 2461:-83 2585:-73 2700:-999
55690 0:-999 14:-70 854:-77 943:-70 953:-73 1119:-50 1394:-51 1480:-82 2225:-68 2302:-46 2517:-53 2700:-999
120419 0:-999 434:-90 1092:-72 1245:-79 1368:-87 1753:-90 1773:-93 2152:-90 2264:-87 2302:-76 2606:-86 2700:-999
55732 0:-999 216:-81 434:-75 552:-54 645:-57 820:-74 1024:-64 1052:-74 1885:-72 2146:-85 2606:-70 2700:-999
