54082 0:-999 121:-48 283:-71 754:-83 1034:-54 1908:-64 2118:-76 3097:-91 3433:-74 3557:-78 3562:-86 3982:-999
219639 0:-999 712:-66 771:-70 1072:-64 1331:-69 1829:-84 2580:-68 2758:-87 2809:-79 3097:-77 3982:-999
33692 0:-999 283:-52 968:-81 1034:-66 1632:-78 1879:-61 1908:-69 2872:-80 3433:-47 3557:-40 3588:-75 3982:-999
219769 0:-999 1826:-56 1903:-65 2048:-80 2169:-54 2474:-38 2535:-60 2878:-60 2952:-53 3280:-84 3640:-65 3982:-999
33825 0:-999 620:-67 2117:-67 2381:-70 2483:-54 2575:-69 2866:-80 2908:-69 3161:-71 3268:-74 3831:-70 3982:-999
118962 0:-999 336:-78 403:-60 612:-36 771:-68 915:-35 1072:-70 2265:-48 2997:-36 3097:-72 3147:-68 3982:-999
219844 0:-999 134:-73 407:-33 524:-68 1314:-37 1513:-67 1704:-38 2848:-65 3034:-67 3045:-64 3393:-64 3982:-999
118993 0:-999 495:-76 880:-77 910:-81 1138:-35 1574:-70 1600:-89 1797:-81 2228:-74 2593:-78 3756:-43 3982:-999
54316 0:-999 121:-47 283:-66 373:-93 1034:-69 1239:-93 1908:-78 2118:-75 3070:-79 3433:-79 3562:-81 3982:-999
54317 0:-999 121:-51 283:-69 373:-86 1034:-52 1239:-85 1908:-77 2118:-71 3097:-85 3433:-65 3562:-77 3982:-999
54318 0:-999 205:-82 289:-72 772:-73 833:-48 967:-68 1198:-70 2023:-68 2858:-68 3028:-81 3583:-71 3982:-999
33925 0:-999 782:-73 807:-48 900:-80 976:-60 1617:-37 1670:-77 2531:-37 2703:-64 3550:-65 3620:-48 3982:-999
33975 0:-999 220:-66 407:-31 1314:-34 1513:-60 1704:-35 1954:-62 2747:-61 2848:-61 3045:-61 3974:-70 3982:-999
34028 0:-999 136:-58 854:-71 982:-74 1344:-91 1600:-88 1605:-76 1904:-70 1946:-81 3406:-88 3964:-69 3982:-999
34029 0:-999 136:-60 762:-72 1292:-83 1600:-86 1748:-68 1904:-68 3130:-73 3233:-78 3384:-82 3406:-88 3982:-999
34030 0:-999 23:-72 40:-84 136:-44 145:-75 785:-70 854:-73 1600:-86 1904:-66 3964:-75 3970:-75 3982:-999
34031 0:-999 1682:-88 1730:-85 1862:-80 1951:-67 2090:-85 2203:-81 2393:-86 2755:-44 3105:-77 3466:-87 3982:-999
34032 0:-999 1338:-74 1862:-76 1951:-69 2086:-94 2090:-78 2099:-81 2334:-82 2393:-76 2755:-49 3105:-79 3982:-999
54462 0:-999 289:-65 772:-74 833:-46 967:-60 975:-46 1198:-73 1494:-73 1686:-46 1737:-87 2023:-60 3982:-999
220068 0:-999 1338:-74 1458:-84 1682:-87 1730:-79 1951:-65 2090:-83 2099:-83 2334:-70 2393:-85 2755:-48 3982:-999
34113 0:-999 407:-37 524:-70 812:-67 1314:-39 1513:-65 1621:-72 1704:-39 2747:-60 3712:-60 3825:-74 3982:-999
34114 0:-999 689:-81 807:-65 839:-59 933:-80 1200:-57 1373:-87 1617:-46 1670:-83 2648:-66 3550:-72 3982:-999
34115 0:-999 807:-45 839:-56 933:-75 976:-59 1373:-84 1617:-40 2531:-40 3550:-66 3653:-72 3726:-69 3982:-999
220098 0:-999 200:-81 285:-66 1225:-70 1268:-65 2458:-71 3029:-73 3169:-66 3317:-62 3381:-70 3982:-999
220120 0:-999 289:-62 833:-60 1309:-55 1576:-82 1737:-75 2503:-63 2928:-64 3028:-58 3325:-74 3583:-61 3982:-999
220121 0:-999 134:-71 407:-34 1314:-34 1513:-65 1704:-35 2848:-71 3045:-71 3393:-67 3712:-55 3825:-70 3982:-999
54569 0:-999 843:-78 953:-78 1735:-81 1826:-48 2048:-82 2474:-57 2483:-69 2535:-61 3640:-69 3930:-71 3982:-999
54594 0:-999 158:-47 289:-64 967:-60 1198:-61 1423:-74 2270:-63 2858:-62 2928:-70 3250:-47 3583:-64 3982:-999
54603 0:-999 140:-48 191:-78 806:-57 888:-66 1102:-65 1384:-70 1803:-68 2003:-79 2626:-72 2874:-48 3982:-999
119334 0:-999 200:-78 416:-90 589:-50 960:-49 1225:-66 1560:-68 2154:-70 2458:-72 2530:-86 3395:-46 3982:-999
34287 0:-999 82:-80 200:-66 1225:-77 1644:-78 2227:-76 2480:-85 3029:-81 3317:-79 3799:-56 3982:-999
119437 0:-999 336:-78 612:-36 675:-77 915:-39 1072:-67 1257:-79 2265:-40 2997:-40 3097:-71 3147:-73 3982:-999
119438 0:-999 371:-89 424:-93 1338:-72 1730:-78 1951:-61 2099:-83 2393:-79 2755:-46 3105:-87 3613:-94 3982:-999
220307 0:-999 191:-62 806:-55 1102:-72 1803:-68 2003:-62 2367:-59 2568:-65 2626:-73 2874:-45 3179:-59 3982:-999
220328 0:-999 485:-59 712:-62 771:-67 1072:-50 1331:-67 1829:-84 2580:-68 2809:-79 3147:-92 3982:-999
34397 0:-999 807:-65 839:-72 900:-85 1275:-89 1617:-54 1832:-88 2703:-82 3450:-90 3550:-84 3620:-66 3982:-999
34445 0:-999 477:-53 501:-60 2295:-65 2506:-59 2960:-58 3359:-46 3684:-45 3982:-999
34446 0:-999 465:-60 501:-52 563:-71 1160:-57 1763:-63 2098:-67 2506:-63 2960:-54 3359:-49 3684:-43 3982:-999
34447 0:-999 501:-63 563:-58 1160:-60 2098:-56 2439:-57 2506:-56 2960:-52 3359:-52 3381:-62 3684:-49 3982:-999
119549 0:-999 463:-64 560:-63 888:-59 1384:-61 1806:-63 1820:-75 3023:-56 3040:-60 3050:-65 3794:-67 3982:-999
119566 0:-999 592:-54 1753:-50 1768:-44 1839:-83 2388:-49 2862:-51 3094:-51 3767:-52 3817:-45 3982:-999
119575 0:-999 696:-79 903:-74 904:-80 1338:-35 1627:-80 2099:-47 2846:-85 2991:-85 3613:-79 3905:-82 3982:-999
119585 0:-999 3:-80 160:-60 413:-70 1611:-42 1829:-83 1923:-70 3982:-999
119591 0:-999 712:-61 771:-75 1072:-59 1331:-73 1829:-80 2580:-72 2758:-78 2809:-79 3097:-67 3982:-999
220465 0:-999 200:-77 589:-44 819:-77 960:-44 1225:-60 1560:-76 2458:-90 2518:-68 2530:-85 3053:-40 3982:-999
220486 0:-999 3:-77 160:-60 413:-70 1611:-37 1829:-84 1923:-69 3097:-89 3385:-73 3982:-999
119645 0:-999 205:-78 289:-62 833:-40 1423:-75 2270:-77 2483:-82 2858:-68 3028:-78 3231:-79 3583:-69 3982:-999
119671 0:-999 407:-35 812:-68 1124:-77 1314:-38 1513:-67 1704:-34 1752:-80 2747:-54 3712:-59 3974:-66 3982:-999
119675 0:-999 345:-68 953:-57 1368:-38 2270:-78 2372:-70 2483:-57 2947:-72 3059:-81 3273:-70 3930:-74 3982:-999
220546 0:-999 524:-64 658:-38 1719:-42 1864:-75 1954:-75 2121:-81 3034:-64 3393:-78 3894:-39 3982:-999
220558 0:-999 495:-78 910:-84 1138:-43 2593:-83 2753:-75 3075:-59 3262:-79 3756:-45 3964:-87 3970:-81 3982:-999
55073 0:-999 341:-84 373:-44 754:-40 787:-88 1034:-78 1239:-43 1595:-77 2654:-86 3433:-81 3557:-91 3982:-999
220656 0:-999 134:-67 407:-24 812:-56 1314:-27 1704:-34 2747:-54 2848:-51 3034:-56 3393:-57 3712:-52 3982:-999
220664 0:-999 121:-75 333:-78 341:-76 754:-36 1034:-76 1239:-39 2118:-79 3433:-83 3557:-83 3982:-999
220670 0:-999 82:-74 200:-57 994:-89 1225:-82 1644:-76 2227:-77 2480:-74 3029:-73 3317:-65 3799:-53 3982:-999
119801 0:-999 812:-64 850:-79 991:-71 1124:-80 1314:-40 1513:-64 1704:-40 1954:-66 2747:-58 3825:-72 3982:-999
220723 0:-999 88:-76 134:-74 220:-74 407:-37 812:-63 1314:-35 1513:-68 1704:-35 2747:-63 3045:-69 3982:-999
220724 0:-999 158:-83 205:-62 392:-62 2184:-84 2372:-62 2535:-76 2947:-64 3028:-62 3250:-83 3583:-49 3982:-999
220727 0:-999 140:-61 323:-63 476:-72 559:-69 1806:-67 2313:-79 2367:-46 3069:-77 3179:-45 3743:-60 3982:-999
119937 0:-999 11:-71 560:-64 692:-62 1277:-67 1374:-64 1806:-64 2313:-72 2525:-81 3069:-51 3947:-89 3982:-999
119941 0:-999 850:-73 1370:-72 1423:-79 1735:-59 1769:-59 1903:-33 2535:-57 2952:-64 3640:-32 3885:-69 3982:-999
34871 0:-999 160:-83 712:-63 771:-61 1072:-56 1331:-60 1829:-82 2265:-88 2580:-72 2809:-77 3097:-68 3982:-999
55306 0:-999 3:-79 413:-81 1611:-46 1829:-84 1923:-78 3385:-79 3982:-999
55307 0:-999 3:-79 160:-69 413:-76 712:-85 1611:-40 1829:-88 1923:-76 1960:-91 3385:-91 3982:-999
55308 0:-999 3:-81 160:-66 413:-68 680:-92 712:-75 1611:-53 1923:-71 1960:-91 3305:-94 3385:-80 3982:-999
220928 0:-999 407:-38 524:-73 812:-73 1314:-47 1513:-73 1704:-47 2747:-77 3034:-72 3045:-80 3825:-86 3982:-999
220930 0:-999 134:-79 407:-37 408:-66 1314:-40 1704:-40 2376:-84 2990:-65 3045:-60 3393:-59 3982:-999
35039 0:-999 612:-74 915:-83 1072:-82 1935:-65 2265:-85 2622:-57 2901:-66 2997:-83 3024:-66 3147:-34 3982:-999
120137 0:-999 463:-62 560:-59 888:-49 1384:-52 1387:-45 1538:-45 1806:-59 3023:-51 3040:-54 3419:-45 3982:-999
120138 0:-999 888:-55 1045:-40 1387:-38 1538:-38 1803:-57 2368:-53 3023:-51 3040:-54 3050:-60 3144:-75 3982:-999
120139 0:-999 199:-69 692:-53 1076:-71 1188:-56 1570:-57 2092:-76 2332:-64 2613:-67 2970:-67 3982:-999
35040 0:-999 283:-81 333:-80 341:-85 373:-54 754:-51 763:-80 1034:-85 1239:-58 1595:-77 3433:-88 3982:-999
35041 0:-999 1160:-80 1291:-82 2154:-39 2357:-80 2518:-39 2656:-80 3169:-87 3381:-76 3661:-65 3941:-68 3982:-999
35072 0:-999 3:-83 160:-83 1595:-85 1923:-75 1984:-84 2742:-85 3385:-82 3982:-999
35073 0:-999 3:-79 160:-80 1459:-48 1923:-74 3122:-86 3385:-82 3662:-84 3982:-999
