219593 0:-999 251:-77 298:-87 1355:-89 1737:-89 2239:-65 2442:-55 3059:-89 3157:-91 3206:-88 3436:-80 4311:-999
118759 0:-999 598:-53 1002:-69 1294:-48 1374:-85 1908:-66 1957:-57 2253:-62 2661:-54 3573:-59 4064:-58 4311:-999
54083 0:-999 251:-71 1647:-74 1754:-77 1804:-80 2239:-41 2249:-65 3059:-80 3436:-75 4035:-85 4222:-82 4311:-999
219637 0:-999 448:-78 1611:-70 1775:-74 2017:-76 2674:-75 3142:-78 3260:-90 3457:-32 4216:-69 4242:-61 4311:-999
219659 0:-999 455:-57 704:-40 1330:-82 1411:-50 1515:-76 1749:-66 2156:-69 2393:-47 3280:-59 3602:-67 4311:-999
118809 0:-999 101:-83 616:-83 1502:-85 2168:-73 2279:-68 2470:-85 2647:-74 3573:-78 3946:-49 4141:-42 4311:-999
33708 0:-999 18:-80 565:-70 597:-83 1355:-76 1579:-81 1875:-77 3059:-43 3157:-60 3206:-53 3612:-78 4311:-999
33712 0:-999 90:-64 303:-77 448:-78 1775:-27 1812:-74 2017:-72 3142:-39 3457:-66 3880:-52 4133:-58 4311:-999
33713 0:-999 90:-63 448:-74 1775:-31 1812:-68 1844:-61 2017:-71 3142:-35 3880:-60 4133:-48 4311:-999
33714 0:-999 90:-73 444:-70 448:-82 1775:-31 2017:-68 2274:-73 2826:-79 3142:-34 3880:-56 4133:-48 4311:-999
219754 0:-999 1355:-86 1737:-82 1875:-84 2084:-53 2239:-59 2442:-62 3059:-71 3157:-75 3200:-86 4311:-999
219764 0:-999 661:-50 762:-64 1569:-67 1636:-65 1721:-42 2670:-65 2812:-59 3203:-67 3270:-59 3277:-42 4311:-999
54241 0:-999 571:-47 810:-42 1222:-48 1359:-42 1478:-80 1508:-63 1668:-78 2680:-63 3114:-60 4185:-81 4311:-999
219829 0:-999 565:-85 1875:-64 1989:-40 2773:-76 3066:-73 3200:-86 3206:-82 3315:-67 3407:-76 3593:-57 4311:-999
118957 0:-999 407:-72 724:-70 1611:-80 1775:-72 1844:-44 2017:-66 3142:-71 3457:-26 4133:-74 4242:-74 4311:-999
54283 0:-999 571:-53 810:-44 1222:-54 1359:-45 1478:-69 1508:-56 1668:-75 2680:-56 3114:-62 4311:-999
119012 0:-999 7:-92 479:-90 539:-92 1198:-90 1433:-94 1856:-93 3427:-86 3753:-56 3791:-93 4241:-92 4311:-999
33912 0:-999 407:-71 448:-68 1775:-65 1844:-22 2017:-70 3142:-64 3457:-28 4133:-60 4216:-71 4242:-59 4311:-999
219911 0:-999 138:-78 347:-77 442:-59 1330:-38 1515:-63 1833:-84 2965:-75 3267:-79 3542:-69 4093:-86 4311:-999
119050 0:-999 241:-80 492:-84 762:-83 842:-26 1123:-62 1199:-55 1636:-83 2190:-79 3492:-65 4116:-82 4311:-999
119051 0:-999 336:-66 1281:-75 1989:-28 2191:-73 2721:-69 2901:-77 3059:-74 3066:-67 3206:-73 3593:-60 4311:-999
219924 0:-999 154:-77 395:-74 1826:-52 2214:-60 2274:-70 2826:-60 3880:-70 3899:-57 4311:-999
219931 0:-999 298:-83 364:-85 1117:-78 1355:-80 2442:-56 2711:-79 3829:-84 4065:-88 4071:-92 4284:-83 4311:-999
54386 0:-999 1073:-84 1238:-67 1478:-65 2089:-68 2366:-83 2485:-78 2583:-81 2697:-41 2962:-80 4275:-72 4311:-999
33997 0:-999 138:-65 2069:-87 2168:-76 2279:-80 2647:-87 2664:-82 3174:-87 3573:-87 3946:-57 4141:-56 4311:-999
33998 0:-999 101:-80 138:-59 1067:-85 2069:-87 2168:-87 2279:-78 2664:-85 3946:-66 4141:-61 4254:-86 4311:-999
119133 0:-999  4311:-999
119134 0:-999 101:-70 598:-43 1002:-85 1164:-69 1294:-51 2253:-69 2661:-58 2700:-94 3573:-75 4311:-999
119135 0:-999 101:-70 598:-43 1002:-85 1164:-69 1294:-51 2253:-69 2661:-58 2700:-94 3573:-75 4311:-999
119136 0:-999  4311:-999
119160 0:-999 358:-80 1478:-85 1881:-60 2028:-87 2485:-93 2934:-49 3248:-90 3925:-65 4311:-999
119162 0:-999 434:-47 739:-78 772:-34 1167:-44 2223:-78 2565:-48 3155:-60 3479:-45 4092:-55 4275:-64 4311:-999
